FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.001,0.848,1,500,14.5,3.85,1
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.23,0.027,0.025,0.002,0.854,1,500,15,8,2
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.836,1,500,14.5,3.85,3
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.231,0.027,0.028,0.002,0.792,1,500,15.5,-3.57,4
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.028,0.002,0.814,1,500,14.5,-3.57,5
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.028,0.002,0.816,1,500,14.5,-3.57,6
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.227,0.026,0.025,0.001,0.85,1,500,13.5,4,7
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.23,0.027,0.028,0.002,0.822,1,500,15,-3.57,8
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.027,0.002,0.836,1,500,14.5,0,9
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.227,0.027,0.028,0.002,0.842,1,500,13.5,-3.57,10
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.868,1,500,14.5,3.85,11
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.027,0.002,0.824,1,500,14,0,12
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.23,0.027,0.027,0.002,0.81,1,500,15,0,13
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.029,0.002,0.838,1,500,14,-6.9,14
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.23,0.027,0.027,0.002,0.822,1,500,15,0,15
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.227,0.027,0.027,0.001,0.846,1,500,13.5,0,16
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.027,0.002,0.84,1,500,14.5,0,17
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.806,1,500,14.5,3.85,18
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.838,1,500,14.5,3.85,19
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.026,0.001,0.848,1,500,14,3.85,20
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.227,0.027,0.027,0.001,0.85,1,500,13.5,0,21
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.226,0.027,0.026,0.001,0.84,1,500,13,3.85,22
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.028,0.002,0.844,1,500,14,-3.57,23
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.227,0.028,0.028,0.002,0.854,1,500,13.5,0,24
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.027,0.002,0.844,1,500,14,0,25
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.846,1,500,14.5,3.85,26
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.027,0.001,0.848,1,500,14,0,27
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.826,1,500,14.5,3.85,28
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.842,1,500,14.5,3.85,29
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.228,0.027,0.027,0.002,0.848,1,500,14,0,30
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.027,0.002,0.824,1,500,14.5,0,31
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.226,0.027,0.026,0.001,0.854,1,500,13,3.85,32
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.231,0.027,0.028,0.002,0.83,1,500,15.5,-3.57,33
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.024,0.001,0.83,1,500,14.5,12.5,34
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.026,0.002,0.834,1,500,14.5,3.85,35
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.229,0.027,0.025,0.001,0.852,1,500,14.5,8,36
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.23,0.027,0.026,0.002,0.86,1,500,15,3.85,37
rilta_lta_m3_n_5000_tp_0.407_m_2_l_0.3,Model 3,0.2,N = 5000,".33, .33, .33",0.3,500,0.227,0.027,0.028,0.001,0.826,1,500,13.5,-3.57,38
