FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.276,0.133,0.124,0.021,0.874,0.562,500,38,7.26,1
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.272,0.135,0.121,0.02,0.874,0.533,500,36,11.57,2
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.286,0.131,0.118,0.021,0.876,0.607,500,43,11.02,3
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.272,0.135,0.117,0.019,0.852,0.56,500,36,15.38,4
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.277,0.137,0.117,0.02,0.868,0.562,500,38.5,17.09,5
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.281,0.134,0.12,0.021,0.862,0.577,500,40.5,11.67,6
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.285,0.132,0.121,0.022,0.858,0.591,500,42.5,9.09,7
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.281,0.134,0.13,0.023,0.812,0.542,500,40.5,3.08,8
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.278,0.135,0.125,0.022,0.858,0.563,500,39,8,9
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.278,0.137,0.124,0.021,0.862,0.565,500,39,10.48,10
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.275,0.136,0.127,0.022,0.83,0.553,500,37.5,7.09,11
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.28,0.131,0.125,0.022,0.858,0.567,500,40,4.8,12
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.282,0.133,0.122,0.022,0.86,0.606,500,41,9.02,13
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.288,0.136,0.122,0.023,0.848,0.569,500,44,11.48,14
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.269,0.129,0.126,0.021,0.864,0.569,500,34.5,2.38,15
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.28,0.137,0.126,0.022,0.848,0.534,500,40,8.73,16
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.275,0.134,0.119,0.02,0.872,0.582,500,37.5,12.6,17
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.287,0.129,0.121,0.022,0.846,0.614,500,43.5,6.61,18
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.282,0.136,0.126,0.022,0.882,0.589,500,41,7.94,19
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.291,0.132,0.122,0.023,0.854,0.617,500,45.5,8.2,20
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.272,0.133,0.121,0.02,0.874,0.566,500,36,9.92,21
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.276,0.133,0.125,0.021,0.836,0.562,500,38,6.4,22
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.282,0.136,0.125,0.022,0.872,0.595,500,41,8.8,23
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.28,0.133,0.125,0.022,0.856,0.553,500,40,6.4,24
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.279,0.128,0.123,0.021,0.86,0.581,500,39.5,4.07,25
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.283,0.133,0.126,0.023,0.858,0.619,500,41.5,5.56,26
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.279,0.129,0.117,0.02,0.88,0.59,500,39.5,10.26,27
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.278,0.129,0.126,0.022,0.856,0.571,500,39,2.38,28
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.269,0.135,0.13,0.022,0.834,0.541,500,34.5,3.85,29
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.292,0.131,0.127,0.025,0.838,0.57,500,46,3.15,30
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.271,0.136,0.117,0.019,0.892,0.54,500,35.5,16.24,31
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.281,0.132,0.126,0.023,0.85,0.563,500,40.5,4.76,32
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.278,0.134,0.125,0.022,0.85,0.569,500,39,7.2,33
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.28,0.13,0.123,0.021,0.846,0.603,500,40,5.69,34
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.277,0.132,0.125,0.021,0.83,0.539,500,38.5,5.6,35
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.286,0.128,0.122,0.022,0.856,0.637,500,43,4.92,36
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.286,0.127,0.12,0.022,0.848,0.609,500,43,5.83,37
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.281,0.129,0.129,0.023,0.834,0.567,500,40.5,0,38
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.281,0.133,0.123,0.022,0.852,0.591,500,40.5,8.13,39
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.282,0.133,0.126,0.023,0.844,0.606,500,41,5.56,40
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.276,0.13,0.124,0.021,0.848,0.58,500,38,4.84,41
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.28,0.131,0.123,0.021,0.856,0.574,500,40,6.5,42
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.271,0.132,0.124,0.02,0.864,0.541,500,35.5,6.45,43
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.276,0.133,0.126,0.022,0.856,0.568,500,38,5.56,44
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.279,0.129,0.125,0.022,0.836,0.583,500,39.5,3.2,45
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.284,0.131,0.123,0.022,0.854,0.594,500,42,6.5,46
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.267,0.135,0.127,0.021,0.85,0.522,500,33.5,6.3,47
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.28,0.13,0.125,0.022,0.834,0.573,500,40,4,48
rilta_lta_m3_n_1000_tp_0.407_m_1_l_c,Model 3,0.2,N = 1000,".10, .30, .60",C,500,0.271,0.131,0.12,0.019,0.886,0.586,500,35.5,9.17,49
