FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.806,0.034,0.061,0.004,0.912,1,500,0.75,-44.26,1
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.799,0.034,0.069,0.005,0.902,1,500,-0.13,-50.72,2
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.8,0.035,0.062,0.004,0.912,1,500,0,-43.55,3
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.807,0.034,0.054,0.003,0.91,1,500,0.88,-37.04,4
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.809,0.034,0.047,0.002,0.914,1,500,1.13,-27.66,5
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.803,0.034,0.057,0.003,0.92,1,500,0.38,-40.35,6
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.798,0.035,0.068,0.005,0.902,1,500,-0.25,-48.53,7
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.803,0.035,0.065,0.004,0.904,1,500,0.38,-46.15,8
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.804,0.034,0.06,0.004,0.93,1,500,0.5,-43.33,9
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.798,0.034,0.071,0.005,0.912,1,500,-0.25,-52.11,10
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.8,0.034,0.065,0.004,0.912,1,500,0,-47.69,11
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.802,0.034,0.064,0.004,0.914,1,500,0.25,-46.87,12
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.804,0.034,0.058,0.003,0.926,1,500,0.5,-41.38,13
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.806,0.034,0.055,0.003,0.922,1,500,0.75,-38.18,14
rilta_lta_m2_n_500_tp_3.179_m_3_l_d,Model 2,0.8,N = 500,".60, .30, .10",D,500,0.797,0.034,0.069,0.005,0.908,1,500,-0.38,-50.72,15
