FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.018,0,0.926,1,500,-1.5,5.56,1
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.786,0.019,0.019,0.001,0.898,1,500,-1.75,0,2
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.922,1,500,-1.5,0,3
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0.001,0.916,1,500,-1.5,0,4
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.02,0.001,0.922,1,500,-1.5,-5,5
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.02,0.001,0.914,1,500,-1.63,-5,6
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.918,1,500,-1.5,0,7
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.02,0.001,0.902,1,500,-1.63,-5,8
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.018,0,0.924,1,500,-1.5,5.56,9
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.019,0.001,0.922,1,500,-1.63,0,10
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0.001,0.92,1,500,-1.5,0,11
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.786,0.019,0.02,0.001,0.902,1,500,-1.75,-5,12
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0.001,0.918,1,500,-1.5,0,13
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.926,1,500,-1.5,0,14
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.019,0.001,0.918,1,500,-1.63,0,15
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.922,1,500,-1.5,0,16
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.02,0.001,0.902,1,500,-1.5,-5,17
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.789,0.019,0.02,0.001,0.918,1,500,-1.38,-5,18
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0.001,0.92,1,500,-1.5,0,19
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0.001,0.908,1,500,-1.5,0,20
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.019,0.001,0.912,1,500,-1.63,0,21
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.019,0.001,0.922,1,500,-1.63,0,22
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0.001,0.912,1,500,-1.5,0,23
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.02,0.001,0.9,1,500,-1.5,-5,24
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.912,1,500,-1.5,0,25
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.789,0.019,0.02,0.001,0.916,1,500,-1.38,-5,26
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.785,0.019,0.02,0.001,0.878,1,500,-1.88,-5,27
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.786,0.019,0.02,0.001,0.88,1,500,-1.75,-5,28
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.786,0.019,0.02,0.001,0.906,1,500,-1.75,-5,29
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.787,0.019,0.02,0.001,0.89,1,500,-1.63,-5,30
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.922,1,500,-1.5,0,31
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.018,0,0.928,1,500,-1.5,5.56,32
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.926,1,500,-1.5,0,33
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.789,0.019,0.02,0.001,0.914,1,500,-1.38,-5,34
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.788,0.019,0.019,0,0.916,1,500,-1.5,0,35
rilta_lta_m1_n_5000_tp_3.179_m_3_l_c,Model 1,0.8,N = 5000,".60, .30, .10",C,500,0.789,0.019,0.019,0,0.928,1,500,-1.38,0,36
