FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.775,0.048,0.06,0.004,0.944,0.996,500,-3.13,-20,1
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.777,0.048,0.057,0.004,0.97,0.994,500,-2.88,-15.79,2
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.777,0.049,0.057,0.004,0.944,0.998,500,-2.88,-14.03,3
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.781,0.049,0.061,0.004,0.938,0.996,500,-2.38,-19.67,4
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.779,0.048,0.052,0.003,0.956,0.998,500,-2.63,-7.69,5
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.778,0.047,0.056,0.004,0.952,0.996,500,-2.75,-16.07,6
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.781,0.048,0.059,0.004,0.952,0.994,500,-2.38,-18.64,7
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.777,0.046,0.047,0.003,0.946,1,500,-2.88,-2.13,8
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.778,0.05,0.059,0.004,0.954,0.996,500,-2.75,-15.25,9
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.78,0.048,0.052,0.003,0.958,0.998,500,-2.5,-7.69,10
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.777,0.048,0.056,0.004,0.958,0.998,500,-2.88,-14.29,11
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.78,0.047,0.047,0.003,0.966,1,500,-2.5,0,12
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.778,0.05,0.062,0.004,0.964,0.994,500,-2.75,-19.35,13
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.778,0.047,0.059,0.004,0.95,0.996,500,-2.75,-20.34,14
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.781,0.047,0.051,0.003,0.952,1,500,-2.38,-7.84,15
rilta_lta_m1_n_1000_tp_3.179_m_3_l_a,Model 1,0.8,N = 1000,".60, .30, .10",A,500,0.785,0.047,0.052,0.003,0.948,0.998,500,-1.88,-9.62,16
