FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.805,0.063,0.078,0.006,0.89,1,500,0.63,-19.23,1
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.807,0.062,0.079,0.006,0.894,1,500,0.88,-21.52,2
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.813,0.063,0.077,0.006,0.896,1,500,1.62,-18.18,3
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.81,0.062,0.076,0.006,0.91,1,500,1.25,-18.42,4
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.812,0.062,0.081,0.007,0.906,1,500,1.5,-23.46,5
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.801,0.062,0.086,0.007,0.894,1,500,0.13,-27.91,6
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.808,0.062,0.081,0.007,0.864,1,500,1,-23.46,7
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.807,0.061,0.09,0.008,0.876,1,500,0.88,-32.22,8
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.808,0.062,0.084,0.007,0.872,1,500,1,-26.19,9
rilta_lta_m2_n_1000_tp_3.179_m_1_l_b,Model 2,0.8,N = 1000,".10, .30, .60",B,500,0.811,0.062,0.08,0.007,0.896,1,500,1.38,-22.5,10
