FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.291,0.088,0.088,0.016,0.786,0.904,500,45.5,0,1
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.281,0.086,0.09,0.015,0.818,0.898,500,40.5,-4.44,2
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.289,0.085,0.091,0.016,0.762,0.913,500,44.5,-6.59,3
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.284,0.083,0.09,0.015,0.782,0.911,500,42,-7.78,4
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.286,0.086,0.084,0.014,0.812,0.9,500,43,2.38,5
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.289,0.086,0.087,0.016,0.772,0.912,500,44.5,-1.15,6
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.283,0.085,0.095,0.016,0.794,0.892,500,41.5,-10.53,7
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.28,0.087,0.087,0.014,0.82,0.882,500,40,0,8
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.28,0.086,0.089,0.014,0.794,0.884,500,40,-3.37,9
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.282,0.087,0.088,0.015,0.82,0.874,500,41,-1.14,10
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.294,0.085,0.086,0.016,0.758,0.906,500,47,-1.16,11
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.291,0.085,0.088,0.016,0.772,0.922,500,45.5,-3.41,12
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.284,0.086,0.092,0.016,0.786,0.884,500,42,-6.52,13
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.286,0.085,0.092,0.016,0.794,0.906,500,43,-7.61,14
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.294,0.088,0.093,0.018,0.764,0.882,500,47,-5.38,15
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.28,0.085,0.096,0.016,0.784,0.876,500,40,-11.46,16
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.283,0.086,0.086,0.014,0.82,0.908,500,41.5,0,17
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.286,0.086,0.088,0.015,0.802,0.896,500,43,-2.27,18
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.287,0.086,0.091,0.016,0.782,0.894,500,43.5,-5.49,19
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.281,0.086,0.088,0.014,0.802,0.879,500,40.5,-2.27,20
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.29,0.086,0.09,0.016,0.804,0.91,500,45,-4.44,21
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.285,0.087,0.088,0.015,0.822,0.9,500,42.5,-1.14,22
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.284,0.087,0.091,0.015,0.8,0.896,500,42,-4.4,23
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.289,0.086,0.09,0.016,0.762,0.898,500,44.5,-4.44,24
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.287,0.085,0.091,0.016,0.786,0.896,500,43.5,-6.59,25
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.28,0.087,0.087,0.014,0.84,0.872,500,40,0,26
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.284,0.085,0.092,0.016,0.762,0.908,500,42,-7.61,27
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.283,0.087,0.084,0.014,0.83,0.898,500,41.5,3.57,28
rilta_lta_m3_n_2500_tp_0.407_m_1_l_d,Model 3,0.2,N = 2500,".10, .30, .60",D,500,0.283,0.087,0.091,0.015,0.804,0.878,500,41.5,-4.4,29
