FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.037,0.002,0.842,1,500,1.87,-18.92,1
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.038,0.002,0.87,1,500,1.62,-21.05,2
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.814,0.03,0.04,0.002,0.832,1,500,1.75,-25,3
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.041,0.002,0.884,1,500,1.62,-26.83,4
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.812,0.03,0.036,0.001,0.864,1,500,1.5,-16.67,5
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.03,0.031,0.001,0.852,1,500,2,-3.23,6
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.814,0.03,0.037,0.002,0.846,1,500,1.75,-18.92,7
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.03,0.041,0.002,0.81,1,500,2,-26.83,8
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.814,0.03,0.035,0.001,0.874,1,500,1.75,-14.29,9
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.029,0.034,0.001,0.826,1,500,2,-14.71,10
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.035,0.001,0.872,1,500,1.87,-14.29,11
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.817,0.029,0.039,0.002,0.828,1,500,2.12,-25.64,12
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.038,0.002,0.866,1,500,1.62,-21.05,13
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.031,0.035,0.001,0.852,1,500,1.87,-11.43,14
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.03,0.001,0.872,1,500,1.87,0,15
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.814,0.03,0.042,0.002,0.812,1,500,1.75,-28.57,16
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.817,0.03,0.035,0.002,0.85,1,500,2.12,-14.29,17
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.033,0.001,0.87,1,500,1.87,-9.09,18
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.03,0.033,0.001,0.866,1,500,2,-9.09,19
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.034,0.001,0.868,1,500,1.87,-11.76,20
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.038,0.002,0.858,1,500,1.87,-21.05,21
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.031,0.039,0.002,0.848,1,500,1.62,-20.51,22
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.039,0.002,0.868,1,500,1.62,-23.08,23
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.818,0.029,0.034,0.001,0.838,1,500,2.25,-14.71,24
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.031,0.038,0.002,0.858,1,500,1.87,-18.42,25
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.034,0.001,0.856,1,500,1.87,-11.76,26
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.029,0.035,0.001,0.86,1,500,1.87,-17.14,27
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.038,0.002,0.846,1,500,1.62,-21.05,28
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.034,0.001,0.87,1,500,1.87,-11.76,29
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.03,0.042,0.002,0.826,1,500,1.87,-28.57,30
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.029,0.036,0.001,0.876,1,500,1.62,-19.44,31
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.812,0.03,0.034,0.001,0.888,1,500,1.5,-11.76,32
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.818,0.029,0.034,0.001,0.862,1,500,2.25,-14.71,33
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.036,0.001,0.844,1,500,1.62,-16.67,34
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.03,0.035,0.001,0.848,1,500,2,-14.29,35
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.812,0.031,0.045,0.002,0.856,1,500,1.5,-31.11,36
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.817,0.03,0.032,0.001,0.844,1,500,2.12,-6.25,37
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.038,0.002,0.85,1,500,1.62,-21.05,38
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.03,0.035,0.002,0.846,1,500,2,-14.29,39
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.818,0.03,0.033,0.001,0.832,1,500,2.25,-9.09,40
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.029,0.04,0.002,0.812,1,500,1.87,-27.5,41
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.815,0.029,0.037,0.002,0.854,1,500,1.87,-21.62,42
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.813,0.03,0.033,0.001,0.872,1,500,1.62,-9.09,43
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.03,0.04,0.002,0.824,1,500,2,-25,44
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.814,0.03,0.034,0.001,0.85,1,500,1.75,-11.76,45
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.814,0.03,0.039,0.002,0.854,1,500,1.75,-23.08,46
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.029,0.035,0.001,0.83,1,500,2,-17.14,47
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.029,0.031,0.001,0.878,1,500,2,-6.45,48
rilta_lta_m1_n_2500_tp_3.179_m_3_l_0.7,Model 1,0.8,N = 2500,".60, .30, .10",0.7,500,0.816,0.029,0.038,0.002,0.812,1,500,2,-23.68,49
