FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.807,0.057,0.057,0.003,0.938,1,500,0.88,0,1
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.814,0.058,0.054,0.003,0.946,1,500,1.75,7.41,2
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.81,0.057,0.055,0.003,0.936,1,500,1.25,3.64,3
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.816,0.058,0.057,0.003,0.93,1,500,2,1.75,4
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.058,0.055,0.003,0.94,1,500,1.13,5.45,5
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.805,0.059,0.059,0.003,0.946,1,500,0.63,0,6
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.059,0.059,0.004,0.928,1,500,1.5,0,7
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.058,0.054,0.003,0.942,1,500,1.13,7.41,8
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.807,0.057,0.054,0.003,0.954,1,500,0.88,5.56,9
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.058,0.055,0.003,0.94,1,500,1.5,5.45,10
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.81,0.058,0.054,0.003,0.946,1,500,1.25,7.41,11
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.058,0.057,0.003,0.914,1,500,1.5,1.75,12
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.058,0.057,0.003,0.928,1,500,1.5,1.75,13
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.058,0.058,0.004,0.934,1,500,1.5,0,14
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.81,0.059,0.056,0.003,0.93,1,500,1.25,5.36,15
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.806,0.058,0.058,0.003,0.944,1,500,0.75,0,16
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.811,0.059,0.056,0.003,0.944,1,500,1.38,5.36,17
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.057,0.053,0.003,0.932,1,500,1.5,7.55,18
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.807,0.058,0.057,0.003,0.956,1,500,0.88,1.75,19
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.057,0.058,0.003,0.932,1,500,1.13,-1.72,20
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.814,0.058,0.056,0.003,0.936,1,500,1.75,3.57,21
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.058,0.058,0.004,0.924,1,500,1.5,0,22
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.814,0.056,0.059,0.004,0.898,1,500,1.75,-5.08,23
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.058,0.057,0.003,0.926,1,500,1.13,1.75,24
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.81,0.059,0.055,0.003,0.942,1,500,1.25,7.27,25
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.806,0.057,0.055,0.003,0.944,1,500,0.75,3.64,26
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.057,0.058,0.004,0.93,1,500,1.13,-1.72,27
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.057,0.059,0.004,0.908,1,500,1.13,-3.39,28
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.057,0.056,0.003,0.944,1,500,1.13,1.79,29
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.812,0.058,0.053,0.003,0.944,1,500,1.5,9.43,30
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.81,0.058,0.058,0.004,0.936,1,500,1.25,0,31
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.808,0.058,0.055,0.003,0.956,1,500,1,5.45,32
rilta_lta_m1_n_1000_tp_3.179_m_2_l_0.3,Model 1,0.8,N = 1000,".33, .33, .33",0.3,500,0.809,0.056,0.057,0.003,0.934,1,500,1.13,-1.75,33
