FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.206,0.032,0.067,0.005,0.912,1,500,3,-52.24,1
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.206,0.032,0.052,0.003,0.92,1,500,3,-38.46,2
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.2,0.032,0.053,0.003,0.916,1,500,0,-39.62,3
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.204,0.032,0.057,0.003,0.916,1,500,2,-43.86,4
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.204,0.032,0.053,0.003,0.916,1,500,2,-39.62,5
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.206,0.032,0.059,0.003,0.924,1,500,3,-45.76,6
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.202,0.032,0.051,0.003,0.926,1,500,1,-37.25,7
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.208,0.032,0.062,0.004,0.912,1,500,4,-48.39,8
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.207,0.032,0.059,0.004,0.91,1,500,3.5,-45.76,9
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.207,0.032,0.066,0.004,0.898,1,500,3.5,-51.51,10
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.2,0.032,0.05,0.002,0.93,1,500,0,-36,11
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.202,0.032,0.049,0.002,0.892,1,500,1,-34.69,12
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.205,0.032,0.064,0.004,0.908,1,500,2.5,-50,13
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.206,0.032,0.059,0.004,0.912,1,500,3,-45.76,14
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.205,0.032,0.056,0.003,0.916,1,500,2.5,-42.86,15
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.207,0.032,0.062,0.004,0.892,1,500,3.5,-48.39,16
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.202,0.032,0.054,0.003,0.904,1,500,1,-40.74,17
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.202,0.032,0.047,0.002,0.914,1,500,1,-31.91,18
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.202,0.032,0.05,0.002,0.936,1,500,1,-36,19
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.204,0.032,0.055,0.003,0.898,1,500,2,-41.82,20
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.205,0.032,0.056,0.003,0.922,1,500,2.5,-42.86,21
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.205,0.032,0.052,0.003,0.926,1,500,2.5,-38.46,22
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.2,0.032,0.046,0.002,0.932,1,500,0,-30.43,23
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.207,0.032,0.055,0.003,0.92,1,500,3.5,-41.82,24
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.207,0.032,0.065,0.004,0.888,1,500,3.5,-50.77,25
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.201,0.032,0.052,0.003,0.91,1,500,0.5,-38.46,26
rilta_lta_m2_n_500_tp_0.407_m_3_l_a,Model 2,0.2,N = 500,".60, .30, .10",A,500,0.205,0.032,0.066,0.004,0.896,1,500,2.5,-51.51,27
