FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.216,0.014,0.066,0.005,0.91,1,500,8,-78.79,1
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.216,0.014,0.065,0.004,0.908,1,500,8,-78.46,2
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.215,0.014,0.062,0.004,0.918,1,500,7.5,-77.42,3
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.214,0.014,0.061,0.004,0.912,1,500,7,-77.05,4
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.209,0.014,0.05,0.003,0.928,1,500,4.5,-72,5
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.208,0.014,0.046,0.002,0.934,1,500,4,-69.56,6
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.213,0.014,0.059,0.004,0.9,1,500,6.5,-76.27,7
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.212,0.014,0.057,0.003,0.934,1,500,6,-75.44,8
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.215,0.014,0.062,0.004,0.914,1,500,7.5,-77.42,9
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.208,0.014,0.046,0.002,0.94,1,500,4,-69.56,10
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.209,0.014,0.049,0.002,0.94,1,500,4.5,-71.43,11
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.054,0.003,0.914,1,500,5.5,-74.07,12
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.206,0.014,0.042,0.002,0.946,1,500,3,-66.67,13
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.207,0.014,0.041,0.002,0.956,1,500,3.5,-65.85,14
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.216,0.014,0.064,0.004,0.908,1,500,8,-78.12,15
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.21,0.014,0.052,0.003,0.904,1,500,5,-73.08,16
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.209,0.014,0.049,0.002,0.948,1,500,4.5,-71.43,17
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.214,0.014,0.063,0.004,0.91,1,500,7,-77.78,18
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.215,0.014,0.063,0.004,0.904,1,500,7.5,-77.78,19
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.21,0.014,0.052,0.003,0.92,1,500,5,-73.08,20
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.208,0.014,0.044,0.002,0.936,1,500,4,-68.18,21
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.057,0.003,0.922,1,500,5.5,-75.44,22
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.213,0.014,0.061,0.004,0.912,1,500,6.5,-77.05,23
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.208,0.014,0.045,0.002,0.916,1,500,4,-68.89,24
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.215,0.014,0.064,0.004,0.922,1,500,7.5,-78.12,25
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.215,0.014,0.062,0.004,0.924,1,500,7.5,-77.42,26
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.212,0.014,0.053,0.003,0.94,1,500,6,-73.58,27
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.216,0.014,0.067,0.005,0.914,1,500,8,-79.1,28
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.207,0.014,0.044,0.002,0.938,1,500,3.5,-68.18,29
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.212,0.014,0.057,0.003,0.928,1,500,6,-75.44,30
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.219,0.014,0.071,0.005,0.896,1,500,9.5,-80.28,31
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.058,0.003,0.922,1,500,5.5,-75.86,32
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.214,0.014,0.065,0.004,0.916,1,500,7,-78.46,33
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.213,0.014,0.055,0.003,0.918,1,500,6.5,-74.54,34
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.055,0.003,0.926,1,500,5.5,-74.54,35
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.215,0.014,0.06,0.004,0.92,1,500,7.5,-76.67,36
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.053,0.003,0.934,1,500,5.5,-73.58,37
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.209,0.014,0.048,0.002,0.926,1,500,4.5,-70.83,38
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.21,0.014,0.049,0.002,0.932,1,500,5,-71.43,39
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.055,0.003,0.926,1,500,5.5,-74.54,40
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.055,0.003,0.924,1,500,5.5,-74.54,41
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.052,0.003,0.924,1,500,5.5,-73.08,42
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.212,0.014,0.057,0.003,0.914,1,500,6,-75.44,43
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.213,0.014,0.062,0.004,0.924,1,500,6.5,-77.42,44
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.055,0.003,0.932,1,500,5.5,-74.54,45
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.057,0.003,0.922,1,500,5.5,-75.44,46
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.205,0.014,0.036,0.001,0.944,1,500,2.5,-61.11,47
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.214,0.014,0.062,0.004,0.906,1,500,7,-77.42,48
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.21,0.014,0.058,0.003,0.922,1,500,5,-75.86,49
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.211,0.014,0.055,0.003,0.924,1,500,5.5,-74.54,50
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.217,0.014,0.067,0.005,0.894,1,500,8.5,-79.1,51
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.209,0.014,0.046,0.002,0.936,1,500,4.5,-69.56,52
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.214,0.014,0.06,0.004,0.908,1,500,7,-76.67,53
rilta_lta_m2_n_2500_tp_0.407_m_3_l_b,Model 2,0.2,N = 2500,".60, .30, .10",B,500,0.213,0.014,0.057,0.003,0.918,1,500,6.5,-75.44,54
