FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.034,0.001,0.938,1,500,9,11.76,1
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.038,0.034,0.002,0.94,1,500,9.5,11.76,2
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.22,0.037,0.035,0.002,0.93,1,500,10,5.71,3
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.221,0.038,0.035,0.002,0.928,1,500,10.5,8.57,4
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.037,0.002,0.924,1,500,9,2.7,5
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.221,0.038,0.037,0.002,0.914,1,500,10.5,2.7,6
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.037,0.037,0.002,0.93,1,500,9.5,0,7
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.038,0.036,0.002,0.93,1,500,9.5,5.56,8
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.221,0.038,0.035,0.002,0.936,1,500,10.5,8.57,9
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.038,0.035,0.002,0.912,1,500,9.5,8.57,10
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.036,0.002,0.922,1,500,9,5.56,11
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.034,0.002,0.926,1,500,9,11.76,12
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.034,0.001,0.94,1,500,9,11.76,13
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.216,0.038,0.035,0.002,0.934,1,500,8,8.57,14
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.035,0.002,0.926,1,500,9,8.57,15
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.036,0.002,0.922,1,500,9,5.56,16
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.215,0.038,0.036,0.002,0.934,1,500,7.5,5.56,17
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.217,0.037,0.038,0.002,0.906,1,500,8.5,-2.63,18
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.037,0.034,0.001,0.934,1,500,9,8.82,19
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.217,0.038,0.037,0.002,0.912,1,500,8.5,2.7,20
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.216,0.038,0.036,0.002,0.932,1,500,8,5.56,21
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.038,0.037,0.002,0.936,1,500,9.5,2.7,22
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.038,0.034,0.001,0.932,1,500,9.5,11.76,23
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.219,0.037,0.035,0.002,0.916,1,500,9.5,5.71,24
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.037,0.002,0.93,1,500,9,2.7,25
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.216,0.037,0.035,0.001,0.928,1,500,8,5.71,26
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.037,0.035,0.002,0.916,1,500,9,5.71,27
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.22,0.038,0.037,0.002,0.91,1,500,10,2.7,28
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.222,0.038,0.035,0.002,0.922,1,500,11,8.57,29
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.217,0.038,0.039,0.002,0.898,1,500,8.5,-2.56,30
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.217,0.038,0.035,0.002,0.93,1,500,8.5,8.57,31
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.218,0.038,0.035,0.002,0.928,1,500,9,8.57,32
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.215,0.038,0.034,0.001,0.926,1,500,7.5,11.76,33
rilta_lta_m3_n_1000_tp_0.407_m_3_l_b,Model 3,0.2,N = 1000,".60, .30, .10",B,500,0.217,0.038,0.035,0.002,0.92,1,500,8.5,8.57,34
