FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.813,0.013,0.012,0,0.806,1,500,1.62,8.33,1
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.792,1,500,1.75,0,2
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.808,1,500,1.75,0,3
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.794,1,500,1.75,0,4
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.802,1,500,1.75,0,5
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.806,1,500,1.75,0,6
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.838,1,500,1.75,0,7
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.815,0.013,0.013,0,0.772,1,500,1.87,0,8
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.798,1,500,1.75,0,9
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.014,0,0.778,1,500,1.75,-7.14,10
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.014,0,0.784,1,500,1.75,-7.14,11
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.788,1,500,1.75,0,12
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.014,0,0.802,1,500,1.75,-7.14,13
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.813,0.013,0.013,0,0.81,1,500,1.62,0,14
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.792,1,500,1.75,0,15
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.815,0.013,0.013,0,0.758,1,500,1.87,0,16
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.79,1,500,1.75,0,17
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.82,1,500,1.75,0,18
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.813,0.013,0.014,0,0.812,1,500,1.62,-7.14,19
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.796,1,500,1.75,0,20
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.814,0.013,0.013,0,0.788,1,500,1.75,0,21
rilta_lta_m3_n_5000_tp_3.179_m_3_l_b,Model 3,0.8,N = 5000,".60, .30, .10",B,500,0.815,0.013,0.013,0,0.774,1,500,1.87,0,22
