FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.755,0.07,0.06,0.006,0.94,1,500,-5.63,16.67,1
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.759,0.069,0.063,0.006,0.936,1,500,-5.13,9.52,2
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.751,0.072,0.066,0.007,0.91,1,500,-6.13,9.09,3
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.751,0.068,0.064,0.006,0.93,1,500,-6.13,6.25,4
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.751,0.07,0.06,0.006,0.954,1,500,-6.13,16.67,5
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.753,0.069,0.066,0.007,0.91,1,500,-5.88,4.55,6
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.75,0.071,0.066,0.007,0.902,0.996,500,-6.25,7.58,7
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.754,0.07,0.062,0.006,0.938,0.998,500,-5.75,12.9,8
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.754,0.07,0.063,0.006,0.928,0.998,500,-5.75,11.11,9
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.756,0.072,0.063,0.006,0.936,0.996,500,-5.5,14.29,10
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.753,0.069,0.06,0.006,0.926,1,500,-5.88,15,11
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.755,0.072,0.064,0.006,0.922,0.998,500,-5.63,12.5,12
rilta_lta_m1_n_1000_tp_3.179_m_2_l_d,Model 1,0.8,N = 1000,".33, .33, .33",D,500,0.753,0.071,0.064,0.006,0.936,0.998,500,-5.88,10.94,13
