FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.264,0.055,0.055,0.007,0.784,0.988,500,32,0,1
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.256,0.054,0.057,0.006,0.814,0.98,500,28,-5.26,2
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.266,0.054,0.055,0.007,0.738,0.988,500,33,-1.82,3
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.266,0.054,0.056,0.007,0.748,0.988,500,33,-3.57,4
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.268,0.054,0.053,0.007,0.756,0.994,500,34,1.89,5
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.262,0.054,0.053,0.007,0.788,0.98,500,31,1.89,6
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.264,0.054,0.056,0.007,0.754,0.986,500,32,-3.57,7
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.264,0.054,0.054,0.007,0.784,0.99,500,32,0,8
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.266,0.054,0.055,0.007,0.79,0.988,500,33,-1.82,9
rilta_lta_m3_n_5000_tp_0.407_m_1_l_c,Model 3,0.2,N = 5000,".10, .30, .60",C,500,0.265,0.053,0.057,0.007,0.774,0.986,500,32.5,-7.02,10
