FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.662,0.203,0.19,0.055,0.828,0.873,500,-17.25,6.84,1
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.653,0.21,0.184,0.055,0.864,0.834,500,-18.38,14.13,2
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.67,0.204,0.181,0.05,0.87,0.871,500,-16.25,12.71,3
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.663,0.2,0.171,0.048,0.864,0.868,500,-17.12,16.96,4
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.646,0.225,0.194,0.061,0.834,0.849,500,-19.25,15.98,5
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.65,0.204,0.181,0.055,0.85,0.855,500,-18.75,12.71,6
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.647,0.226,0.195,0.061,0.842,0.83,500,-19.13,15.9,7
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.635,0.202,0.184,0.061,0.828,0.845,500,-20.63,9.78,8
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.669,0.206,0.175,0.048,0.876,0.881,500,-16.38,17.71,9
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.66,0.216,0.18,0.052,0.848,0.866,500,-17.5,20,10
rilta_lta_m1_n_500_tp_3.179_m_1_l_b,Model 1,0.8,N = 500,".10, .30, .60",B,500,0.653,0.208,0.192,0.059,0.848,0.833,500,-18.38,8.33,11
