FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.219,0.025,0.023,0.001,0.908,1,500,9.5,8.7,1
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.024,0.001,0.904,1,500,10,4.17,2
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.024,0.001,0.894,1,500,10.5,4.17,3
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.025,0.001,0.89,1,500,10,0,4
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.023,0.001,0.92,1,500,10,8.7,5
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.223,0.025,0.024,0.001,0.876,1,500,11.5,4.17,6
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.025,0.001,0.886,1,500,10.5,0,7
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.223,0.025,0.024,0.001,0.88,1,500,11.5,4.17,8
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.024,0.001,0.898,1,500,10.5,4.17,9
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.223,0.025,0.023,0.001,0.866,1,500,11.5,8.7,10
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.023,0.001,0.888,1,500,10,8.7,11
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.222,0.025,0.025,0.001,0.878,1,500,11,0,12
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.222,0.025,0.024,0.001,0.886,1,500,11,4.17,13
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.223,0.025,0.025,0.001,0.884,1,500,11.5,0,14
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.024,0.001,0.876,1,500,10.5,4.17,15
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.025,0.001,0.896,1,500,10.5,0,16
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.024,0.001,0.89,1,500,10,4.17,17
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.025,0.001,0.89,1,500,10.5,0,18
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.025,0.001,0.872,1,500,10.5,0,19
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.025,0.001,0.904,1,500,10.5,0,20
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.024,0.001,0.894,1,500,10.5,4.17,21
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.025,0.001,0.892,1,500,10,0,22
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.22,0.025,0.024,0.001,0.916,1,500,10,4.17,23
rilta_lta_m3_n_2500_tp_0.407_m_3_l_a,Model 3,0.2,N = 2500,".60, .30, .10",A,500,0.221,0.025,0.022,0.001,0.9,1,500,10.5,13.64,24
