FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.946,1,500,-1.5,3.7,1
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.026,0.001,0.948,1,500,-1.5,7.69,2
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.029,0.001,0.922,1,500,-1.5,-3.45,3
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.027,0.027,0.001,0.956,1,500,-1.38,0,4
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.94,1,500,-1.38,0,5
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.938,1,500,-1.5,3.7,6
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.79,0.028,0.026,0.001,0.952,1,500,-1.25,7.69,7
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.954,1,500,-1.38,0,8
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.029,0.001,0.922,1,500,-1.5,-3.45,9
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.944,1,500,-1.5,3.7,10
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.787,0.028,0.026,0.001,0.952,1,500,-1.63,7.69,11
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.942,1,500,-1.5,3.7,12
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.944,1,500,-1.38,0,13
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.791,0.028,0.028,0.001,0.958,1,500,-1.13,0,14
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.786,0.028,0.028,0.001,0.928,1,500,-1.75,0,15
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.787,0.028,0.029,0.001,0.932,1,500,-1.63,-3.45,16
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.028,0.001,0.946,1,500,-1.5,0,17
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.028,0.001,0.934,1,500,-1.5,0,18
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.027,0.001,0.94,1,500,-1.38,3.7,19
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.93,1,500,-1.5,3.7,20
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.948,1,500,-1.5,3.7,21
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.787,0.028,0.027,0.001,0.942,1,500,-1.63,3.7,22
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.786,0.028,0.027,0.001,0.944,1,500,-1.75,3.7,23
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.028,0.001,0.944,1,500,-1.5,0,24
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.942,1,500,-1.38,0,25
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.027,0.028,0.001,0.942,1,500,-1.38,-3.57,26
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.026,0.001,0.946,1,500,-1.5,7.69,27
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.791,0.028,0.027,0.001,0.956,1,500,-1.13,3.7,28
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.79,0.028,0.028,0.001,0.94,1,500,-1.25,0,29
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.026,0.001,0.95,1,500,-1.38,7.69,30
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.952,1,500,-1.5,3.7,31
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.79,0.028,0.029,0.001,0.942,1,500,-1.25,-3.45,32
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.027,0.001,0.934,1,500,-1.38,3.7,33
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.028,0.001,0.944,1,500,-1.5,0,34
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.787,0.028,0.027,0.001,0.932,1,500,-1.63,3.7,35
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.79,0.027,0.028,0.001,0.948,1,500,-1.25,-3.57,36
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.026,0.001,0.954,1,500,-1.38,7.69,37
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.956,1,500,-1.5,3.7,38
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.026,0.001,0.944,1,500,-1.5,7.69,39
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.027,0.001,0.94,1,500,-1.5,3.7,40
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.932,1,500,-1.38,0,41
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.934,1,500,-1.38,0,42
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.028,0.001,0.938,1,500,-1.5,0,43
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.791,0.028,0.027,0.001,0.964,1,500,-1.13,3.7,44
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.944,1,500,-1.38,0,45
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.028,0.001,0.942,1,500,-1.38,0,46
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.788,0.028,0.026,0.001,0.96,1,500,-1.5,7.69,47
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.027,0.026,0.001,0.956,1,500,-1.38,3.85,48
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.79,0.028,0.028,0.001,0.94,1,500,-1.25,0,49
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.789,0.028,0.027,0.001,0.94,1,500,-1.38,3.7,50
rilta_lta_m1_n_2500_tp_3.179_m_3_l_c,Model 1,0.8,N = 2500,".60, .30, .10",C,500,0.787,0.028,0.026,0.001,0.958,1,500,-1.63,7.69,51
