FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.219,0.112,0.108,0.012,0.922,0.579,500,9.5,3.7,1
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.224,0.11,0.099,0.01,0.932,0.567,500,12,11.11,2
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.222,0.12,0.104,0.011,0.928,0.526,500,11,15.38,3
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.216,0.115,0.103,0.011,0.924,0.531,500,8,11.65,4
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.217,0.113,0.103,0.011,0.926,0.537,500,8.5,9.71,5
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.22,0.118,0.102,0.011,0.928,0.531,500,10,15.69,6
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.223,0.12,0.108,0.012,0.932,0.531,500,11.5,11.11,7
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.223,0.113,0.102,0.011,0.928,0.562,500,11.5,10.78,8
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.215,0.118,0.107,0.012,0.906,0.537,500,7.5,10.28,9
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.222,0.12,0.098,0.01,0.942,0.593,500,11,22.45,10
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.222,0.112,0.1,0.01,0.92,0.575,500,11,12,11
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.223,0.11,0.103,0.011,0.914,0.565,500,11.5,6.8,12
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.22,0.113,0.107,0.012,0.902,0.544,500,10,5.61,13
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.213,0.113,0.104,0.011,0.912,0.54,500,6.5,8.65,14
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.223,0.117,0.102,0.011,0.916,0.53,500,11.5,14.71,15
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.221,0.121,0.109,0.012,0.912,0.558,500,10.5,11.01,16
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.224,0.12,0.105,0.012,0.918,0.53,500,12,14.29,17
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.214,0.114,0.096,0.009,0.938,0.543,500,7,18.75,18
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.215,0.117,0.102,0.011,0.928,0.515,500,7.5,14.71,19
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.223,0.115,0.106,0.012,0.92,0.538,500,11.5,8.49,20
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.224,0.125,0.111,0.013,0.912,0.523,500,12,12.61,21
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.221,0.123,0.102,0.011,0.93,0.547,500,10.5,20.59,22
rilta_lta_m1_n_500_tp_0.407_m_2_l_b,Model 1,0.2,N = 500,".33, .33, .33",B,500,0.22,0.115,0.108,0.012,0.922,0.536,500,10,6.48,23
