FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.193,0.084,0.089,0.008,0.888,0.669,500,-3.5,-5.62,1
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.185,0.081,0.086,0.008,0.874,0.68,500,-7.5,-5.81,2
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.188,0.083,0.088,0.008,0.872,0.645,500,-6,-5.68,3
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.188,0.083,0.093,0.009,0.848,0.632,500,-6,-10.75,4
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.192,0.085,0.089,0.008,0.9,0.621,500,-4,-4.49,5
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.188,0.084,0.09,0.008,0.848,0.628,500,-6,-6.67,6
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.192,0.086,0.085,0.007,0.88,0.648,500,-4,1.18,7
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.188,0.083,0.088,0.008,0.88,0.656,500,-6,-5.68,8
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.19,0.085,0.088,0.008,0.89,0.64,500,-5,-3.41,9
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.189,0.083,0.09,0.008,0.872,0.651,500,-5.5,-7.78,10
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.186,0.085,0.086,0.008,0.892,0.613,500,-7,-1.16,11
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.187,0.083,0.084,0.007,0.902,0.678,500,-6.5,-1.19,12
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.199,0.085,0.096,0.009,0.858,0.66,500,-0.5,-11.46,13
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.184,0.085,0.085,0.007,0.878,0.602,500,-8,0,14
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.192,0.083,0.086,0.008,0.888,0.654,500,-4,-3.49,15
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.194,0.083,0.087,0.008,0.898,0.686,500,-3,-4.6,16
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.191,0.085,0.094,0.009,0.866,0.624,500,-4.5,-9.57,17
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.181,0.083,0.086,0.008,0.882,0.628,500,-9.5,-3.49,18
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.192,0.086,0.09,0.008,0.882,0.631,500,-4,-4.44,19
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.189,0.085,0.089,0.008,0.882,0.639,500,-5.5,-4.49,20
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.187,0.086,0.083,0.007,0.9,0.609,500,-6.5,3.61,21
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.189,0.083,0.091,0.008,0.862,0.67,500,-5.5,-8.79,22
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.188,0.083,0.087,0.008,0.878,0.635,500,-6,-4.6,23
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.19,0.084,0.086,0.008,0.878,0.641,500,-5,-2.33,24
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.186,0.084,0.083,0.007,0.88,0.606,500,-7,1.2,25
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.189,0.084,0.088,0.008,0.884,0.624,500,-5.5,-4.55,26
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.186,0.085,0.093,0.009,0.88,0.618,500,-7,-8.6,27
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.187,0.084,0.086,0.008,0.888,0.656,500,-6.5,-2.33,28
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.197,0.085,0.089,0.008,0.9,0.662,500,-1.5,-4.49,29
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.196,0.087,0.087,0.008,0.888,0.63,500,-2,0,30
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.184,0.084,0.086,0.008,0.878,0.604,500,-8,-2.33,31
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.186,0.083,0.087,0.008,0.876,0.643,500,-7,-4.6,32
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.187,0.083,0.091,0.008,0.874,0.628,500,-6.5,-8.79,33
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.19,0.085,0.083,0.007,0.898,0.634,500,-5,2.41,34
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.185,0.083,0.089,0.008,0.874,0.642,500,-7.5,-6.74,35
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.191,0.085,0.088,0.008,0.882,0.656,500,-4.5,-3.41,36
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.193,0.084,0.082,0.007,0.906,0.654,500,-3.5,2.44,37
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.191,0.084,0.085,0.007,0.886,0.656,500,-4.5,-1.18,38
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.187,0.084,0.085,0.007,0.882,0.632,500,-6.5,-1.18,39
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.194,0.086,0.088,0.008,0.89,0.65,500,-3,-2.27,40
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.183,0.084,0.084,0.007,0.884,0.603,500,-8.5,0,41
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.185,0.084,0.086,0.008,0.878,0.603,500,-7.5,-2.33,42
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.189,0.084,0.087,0.008,0.884,0.651,500,-5.5,-3.45,43
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.195,0.086,0.083,0.007,0.898,0.676,500,-2.5,3.61,44
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.192,0.085,0.087,0.008,0.9,0.638,500,-4,-2.3,45
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.191,0.082,0.089,0.008,0.856,0.675,500,-4.5,-7.87,46
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.185,0.083,0.084,0.007,0.886,0.653,500,-7.5,-1.19,47
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.185,0.083,0.085,0.008,0.88,0.629,500,-7.5,-2.35,48
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.185,0.084,0.085,0.008,0.878,0.624,500,-7.5,-1.18,49
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.188,0.084,0.082,0.007,0.88,0.647,500,-6,2.44,50
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.191,0.084,0.079,0.006,0.898,0.67,500,-4.5,6.33,51
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.192,0.087,0.083,0.007,0.896,0.624,500,-4,4.82,52
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.193,0.084,0.09,0.008,0.888,0.665,500,-3.5,-6.67,53
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.194,0.086,0.08,0.006,0.924,0.654,500,-3,7.5,54
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.193,0.084,0.085,0.007,0.884,0.659,500,-3.5,-1.18,55
lta_rilta_m2_n_500_tp_0.407_m_1,Model 2,0.2,N = 500,".10, .30, .60",500,0.193,0.086,0.087,0.008,0.888,0.634,500,-3.5,-1.15,56
