FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.026,0.001,0.926,1,500,-0.88,-3.85,1
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.93,1,500,-0.75,-3.85,2
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.797,0.025,0.029,0.001,0.91,1,500,-0.38,-13.79,3
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.025,0.001,0.946,1,500,-0.5,0,4
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.027,0.001,0.93,1,500,-0.63,-7.41,5
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.936,1,500,-0.75,-3.85,6
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.797,0.025,0.026,0.001,0.944,1,500,-0.38,-3.85,7
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.025,0.001,0.952,1,500,-0.75,0,8
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.932,1,500,-0.5,-3.85,9
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.936,1,500,-0.5,-3.85,10
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.027,0.001,0.922,1,500,-0.63,-7.41,11
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.025,0.001,0.954,1,500,-0.63,0,12
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.025,0.001,0.944,1,500,-0.63,0,13
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.94,1,500,-0.5,-3.85,14
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.025,0.001,0.942,1,500,-0.75,0,15
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.027,0.001,0.918,1,500,-0.88,-7.41,16
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.938,1,500,-0.5,-3.85,17
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.024,0.001,0.942,1,500,-0.88,4.17,18
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.797,0.025,0.027,0.001,0.918,1,500,-0.38,-7.41,19
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.934,1,500,-0.5,-3.85,20
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.026,0.001,0.926,1,500,-0.88,-3.85,21
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.94,1,500,-0.63,-3.85,22
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.928,1,500,-0.75,-3.85,23
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.792,0.025,0.026,0.001,0.918,1,500,-1,-3.85,24
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.938,1,500,-0.75,-3.85,25
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.026,0.027,0.001,0.932,1,500,-0.63,-3.7,26
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.918,1,500,-0.63,-3.85,27
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.92,1,500,-0.5,-3.85,28
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.792,0.025,0.026,0.001,0.926,1,500,-1,-3.85,29
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.024,0.001,0.95,1,500,-0.5,4.17,30
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.918,1,500,-0.75,-3.85,31
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.027,0.001,0.93,1,500,-0.88,-7.41,32
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.936,1,500,-0.63,-3.85,33
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.027,0.001,0.924,1,500,-0.5,-7.41,34
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.026,0.001,0.932,1,500,-0.88,-3.85,35
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.93,1,500,-0.63,-3.85,36
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.024,0.001,0.948,1,500,-0.75,4.17,37
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.025,0.001,0.942,1,500,-0.88,0,38
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.025,0.001,0.936,1,500,-0.75,0,39
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.025,0.001,0.932,1,500,-0.75,0,40
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.026,0.001,0.928,1,500,-0.88,-3.85,41
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.027,0.001,0.906,1,500,-0.88,-7.41,42
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.026,0.001,0.922,1,500,-0.88,-3.85,43
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.946,1,500,-0.75,-3.85,44
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.025,0.001,0.948,1,500,-0.63,0,45
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.026,0.001,0.928,1,500,-0.88,-3.85,46
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.932,1,500,-0.63,-3.85,47
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.027,0.001,0.934,1,500,-0.5,-7.41,48
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.025,0.001,0.938,1,500,-0.75,0,49
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.932,1,500,-0.75,-3.85,50
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.944,1,500,-0.63,-3.85,51
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.793,0.025,0.027,0.001,0.912,1,500,-0.88,-7.41,52
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.932,1,500,-0.63,-3.85,53
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.026,0.001,0.93,1,500,-0.75,-3.85,54
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.795,0.025,0.026,0.001,0.922,1,500,-0.63,-3.85,55
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.796,0.025,0.026,0.001,0.924,1,500,-0.5,-3.85,56
lta_rilta_m1_n_5000_tp_3.179_m_2,Model 1,0.8,N = 5000,".33, .33, .33",500,0.794,0.025,0.025,0.001,0.948,1,500,-0.75,0,57
