FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.02,0,0.958,1,500,0,5,1
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.799,0.021,0.021,0,0.95,1,500,-0.13,0,2
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.021,0,0.956,1,500,0,0,3
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.021,0,0.958,1,500,0,0,4
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.801,0.021,0.02,0,0.962,1,500,0.13,5,5
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.021,0,0.938,1,500,0,0,6
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.801,0.021,0.02,0,0.956,1,500,0.13,5,7
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.798,0.021,0.02,0,0.96,1,500,-0.25,5,8
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.021,0,0.954,1,500,0,0,9
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.02,0,0.958,1,500,0,5,10
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.801,0.021,0.021,0,0.952,1,500,0.13,0,11
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.801,0.021,0.02,0,0.962,1,500,0.13,5,12
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.022,0,0.936,1,500,0,-4.55,13
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.02,0,0.96,1,500,0,5,14
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.021,0,0.956,1,500,0,0,15
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.801,0.021,0.021,0,0.95,1,500,0.13,0,16
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.8,0.021,0.021,0,0.954,1,500,0,0,17
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.799,0.021,0.021,0,0.96,1,500,-0.13,0,18
lta_rilta_m3_n_5000_tp_3.179_m_2,Model 3,0.8,N = 5000,".33, .33, .33",500,0.801,0.021,0.021,0,0.938,1,500,0.13,0,19
