FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.178,0.089,0.081,0.007,0.922,0.593,500,-11,9.88,1
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.174,0.088,0.075,0.006,0.93,0.597,500,-13,17.33,2
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.177,0.083,0.078,0.007,0.944,0.625,500,-11.5,6.41,3
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.178,0.084,0.078,0.007,0.928,0.652,500,-11,7.69,4
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.176,0.088,0.077,0.006,0.948,0.599,500,-12,14.29,5
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.172,0.085,0.072,0.006,0.934,0.602,500,-14,18.06,6
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.179,0.086,0.079,0.007,0.934,0.638,500,-10.5,8.86,7
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.174,0.082,0.077,0.007,0.922,0.628,500,-13,6.49,8
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.177,0.085,0.079,0.007,0.942,0.662,500,-11.5,7.59,9
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.176,0.087,0.076,0.006,0.944,0.62,500,-12,14.47,10
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.178,0.087,0.076,0.006,0.938,0.604,500,-11,14.47,11
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.174,0.083,0.072,0.006,0.946,0.61,500,-13,15.28,12
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.173,0.085,0.079,0.007,0.898,0.615,500,-13.5,7.59,13
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.173,0.084,0.078,0.007,0.93,0.628,500,-13.5,7.69,14
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.18,0.088,0.079,0.007,0.934,0.614,500,-10,11.39,15
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.176,0.086,0.076,0.006,0.92,0.614,500,-12,13.16,16
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.174,0.088,0.077,0.007,0.928,0.617,500,-13,14.29,17
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.176,0.083,0.077,0.006,0.926,0.638,500,-12,7.79,18
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.177,0.083,0.074,0.006,0.948,0.653,500,-11.5,12.16,19
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.178,0.09,0.077,0.006,0.916,0.605,500,-11,16.88,20
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.177,0.084,0.076,0.006,0.93,0.634,500,-11.5,10.53,21
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.174,0.085,0.075,0.006,0.928,0.642,500,-13,13.33,22
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.174,0.092,0.079,0.007,0.936,0.603,500,-13,16.46,23
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.176,0.085,0.074,0.006,0.926,0.635,500,-12,14.86,24
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.178,0.082,0.08,0.007,0.932,0.63,500,-11,2.5,25
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.178,0.085,0.079,0.007,0.92,0.616,500,-11,7.59,26
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.175,0.085,0.074,0.006,0.934,0.602,500,-12.5,14.86,27
lta_rilta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.175,0.086,0.075,0.006,0.928,0.645,500,-12.5,14.67,28
