FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.19,0.058,0.053,0.003,0.962,0.874,500,-5,9.43,1
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.184,0.06,0.056,0.003,0.928,0.815,500,-8,7.14,2
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.186,0.058,0.055,0.003,0.94,0.826,500,-7,5.45,3
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.188,0.06,0.055,0.003,0.944,0.832,500,-6,9.09,4
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.184,0.062,0.058,0.004,0.938,0.803,500,-8,6.9,5
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.185,0.058,0.054,0.003,0.956,0.854,500,-7.5,7.41,6
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.186,0.057,0.055,0.003,0.936,0.858,500,-7,3.64,7
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.183,0.057,0.056,0.003,0.92,0.841,500,-8.5,1.79,8
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.19,0.058,0.053,0.003,0.954,0.858,500,-5,9.43,9
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.192,0.057,0.054,0.003,0.934,0.85,500,-4,5.56,10
lta_rilta_m1_n_1000_tp_0.407_m_3,Model 1,0.2,N = 1000,".60, .30, .10",500,0.186,0.058,0.059,0.004,0.926,0.84,500,-7,-1.69,11
