FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.801,0.045,0.066,0.004,0.948,0.998,500,0.13,-31.82,1
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.799,0.044,0.06,0.004,0.948,0.998,500,-0.13,-26.67,2
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.795,0.044,0.097,0.009,0.942,0.996,500,-0.63,-54.64,3
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.803,0.043,0.069,0.005,0.912,0.996,500,0.38,-37.68,4
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.794,0.044,0.073,0.005,0.946,1,500,-0.75,-39.73,5
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.8,0.045,0.071,0.005,0.956,0.998,500,0,-36.62,6
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.794,0.044,0.082,0.007,0.94,0.998,500,-0.75,-46.34,7
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.797,0.044,0.082,0.007,0.946,0.998,500,-0.38,-46.34,8
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.793,0.044,0.091,0.008,0.94,1,500,-0.88,-51.65,9
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.795,0.043,0.081,0.007,0.946,0.994,500,-0.63,-46.91,10
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.796,0.044,0.072,0.005,0.934,1,500,-0.5,-38.89,11
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.796,0.045,0.088,0.008,0.95,0.996,500,-0.5,-48.86,12
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.797,0.044,0.073,0.005,0.934,1,500,-0.38,-39.73,13
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.799,0.044,0.072,0.005,0.944,0.998,500,-0.13,-38.89,14
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.8,0.045,0.066,0.004,0.946,0.998,500,0,-31.82,15
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.8,0.044,0.067,0.004,0.926,1,500,0,-34.33,16
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.805,0.044,0.052,0.003,0.936,1,500,0.63,-15.38,17
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.804,0.044,0.065,0.004,0.946,0.994,500,0.5,-32.31,18
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.797,0.044,0.065,0.004,0.946,0.998,500,-0.38,-32.31,19
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.796,0.044,0.083,0.007,0.94,0.996,500,-0.5,-46.99,20
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.794,0.044,0.079,0.006,0.94,0.996,500,-0.75,-44.3,21
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.798,0.045,0.065,0.004,0.95,0.998,500,-0.25,-30.77,22
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.797,0.043,0.082,0.007,0.936,0.998,500,-0.38,-47.56,23
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.795,0.044,0.088,0.008,0.936,0.996,500,-0.63,-50,24
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.802,0.045,0.065,0.004,0.952,0.998,500,0.25,-30.77,25
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.794,0.044,0.093,0.009,0.934,0.994,500,-0.75,-52.69,26
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.799,0.045,0.07,0.005,0.942,0.998,500,-0.13,-35.71,27
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.792,0.044,0.092,0.008,0.942,0.994,500,-1,-52.17,28
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.798,0.045,0.077,0.006,0.946,0.996,500,-0.25,-41.56,29
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.801,0.045,0.067,0.004,0.954,0.996,500,0.13,-32.84,30
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.799,0.044,0.076,0.006,0.93,0.998,500,-0.13,-42.1,31
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.8,0.044,0.072,0.005,0.954,0.996,500,0,-38.89,32
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.805,0.044,0.059,0.004,0.94,0.998,500,0.63,-25.42,33
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.797,0.044,0.082,0.007,0.93,0.994,500,-0.38,-46.34,34
lta_rilta_m3_n_500_tp_3.179_m_3,Model 3,0.8,N = 500,".60, .30, .10",500,0.798,0.043,0.084,0.007,0.924,0.998,500,-0.25,-48.81,35
