FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.749,0.142,0.132,0.02,0.94,0.982,500,-6.38,7.58,1
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.761,0.154,0.129,0.018,0.938,0.962,500,-4.88,19.38,2
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.752,0.146,0.132,0.02,0.936,0.982,500,-6,10.61,3
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.753,0.149,0.134,0.02,0.932,0.978,500,-5.88,11.19,4
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.75,0.147,0.131,0.02,0.94,0.974,500,-6.25,12.21,5
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.743,0.15,0.139,0.023,0.922,0.974,500,-7.13,7.91,6
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.757,0.143,0.133,0.019,0.934,0.972,500,-5.38,7.52,7
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.753,0.145,0.134,0.02,0.94,0.972,500,-5.88,8.21,8
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.764,0.142,0.125,0.017,0.932,0.99,500,-4.5,13.6,9
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.749,0.152,0.132,0.02,0.926,0.974,500,-6.38,15.15,10
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.748,0.145,0.121,0.017,0.934,0.978,500,-6.5,19.83,11
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.761,0.147,0.123,0.017,0.938,0.984,500,-4.88,19.51,12
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.753,0.152,0.136,0.021,0.938,0.97,500,-5.88,11.76,13
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.751,0.151,0.139,0.022,0.946,0.966,500,-6.13,8.63,14
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.758,0.146,0.129,0.018,0.938,0.984,500,-5.25,13.18,15
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.753,0.144,0.126,0.018,0.936,0.982,500,-5.88,14.29,16
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.746,0.144,0.13,0.02,0.936,0.984,500,-6.75,10.77,17
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.759,0.149,0.127,0.018,0.954,0.968,500,-5.13,17.32,18
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.75,0.147,0.137,0.021,0.932,0.978,500,-6.25,7.3,19
lta_rilta_m1_n_1000_tp_3.179_m_1,Model 1,0.8,N = 1000,".10, .30, .60",500,0.761,0.146,0.129,0.018,0.932,0.984,500,-4.88,13.18,20
