FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.199,0.06,0.077,0.006,0.91,0.902,500,-0.5,-22.08,1
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.197,0.061,0.081,0.007,0.88,0.898,500,-1.5,-24.69,2
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.196,0.06,0.075,0.006,0.92,0.892,500,-2,-20,3
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.198,0.06,0.076,0.006,0.916,0.904,500,-1,-21.05,4
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.061,0.079,0.006,0.912,0.908,500,1,-22.78,5
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.062,0.074,0.005,0.902,0.9,500,0,-16.22,6
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.203,0.06,0.077,0.006,0.9,0.93,500,1.5,-22.08,7
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.199,0.06,0.074,0.005,0.916,0.912,500,-0.5,-18.92,8
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.205,0.06,0.077,0.006,0.924,0.926,500,2.5,-22.08,9
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.06,0.07,0.005,0.92,0.92,500,0,-14.29,10
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.059,0.081,0.007,0.898,0.902,500,0,-27.16,11
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.198,0.061,0.073,0.005,0.924,0.892,500,-1,-16.44,12
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.199,0.062,0.07,0.005,0.926,0.896,500,-0.5,-11.43,13
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.059,0.084,0.007,0.886,0.902,500,1,-29.76,14
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.201,0.061,0.074,0.005,0.918,0.908,500,0.5,-17.57,15
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.061,0.076,0.006,0.924,0.91,500,0,-19.74,16
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.204,0.059,0.081,0.007,0.916,0.908,500,2,-27.16,17
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.059,0.078,0.006,0.906,0.908,500,0,-24.36,18
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.06,0.075,0.006,0.91,0.908,500,0,-20,19
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.061,0.08,0.006,0.904,0.91,500,1,-23.75,20
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.06,0.078,0.006,0.908,0.924,500,1,-23.08,21
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.201,0.061,0.075,0.006,0.928,0.918,500,0.5,-18.67,22
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.199,0.06,0.073,0.005,0.914,0.902,500,-0.5,-17.81,23
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.198,0.059,0.07,0.005,0.92,0.922,500,-1,-15.71,24
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.203,0.06,0.077,0.006,0.906,0.922,500,1.5,-22.08,25
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.06,0.081,0.006,0.888,0.9,500,1,-25.93,26
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.06,0.075,0.006,0.91,0.902,500,0,-20,27
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.194,0.059,0.068,0.005,0.912,0.898,500,-3,-13.24,28
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.203,0.061,0.082,0.007,0.902,0.908,500,1.5,-25.61,29
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.203,0.061,0.071,0.005,0.922,0.938,500,1.5,-14.08,30
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.198,0.061,0.075,0.006,0.926,0.904,500,-1,-18.67,31
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.204,0.061,0.083,0.007,0.894,0.91,500,2,-26.51,32
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.059,0.075,0.006,0.908,0.916,500,1,-21.33,33
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.193,0.061,0.079,0.006,0.89,0.866,500,-3.5,-22.78,34
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.201,0.06,0.076,0.006,0.916,0.908,500,0.5,-21.05,35
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.197,0.061,0.072,0.005,0.928,0.904,500,-1.5,-15.28,36
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.21,0.06,0.092,0.008,0.896,0.912,500,5,-34.78,37
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.206,0.06,0.079,0.006,0.894,0.908,500,3,-24.05,38
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.205,0.061,0.073,0.005,0.916,0.924,500,2.5,-16.44,39
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.197,0.061,0.068,0.005,0.932,0.91,500,-1.5,-10.29,40
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.2,0.061,0.081,0.007,0.898,0.884,500,0,-24.69,41
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.202,0.059,0.077,0.006,0.892,0.93,500,1,-23.38,42
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.206,0.06,0.082,0.007,0.908,0.908,500,3,-26.83,43
lta_rilta_m2_n_1000_tp_0.407_m_1,Model 2,0.2,N = 1000,".10, .30, .60",500,0.199,0.06,0.081,0.007,0.908,0.902,500,-0.5,-25.93,44
