FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.213,0.036,0.075,0.006,0.926,0.998,500,6.5,-52,1
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.037,0.06,0.004,0.948,0.998,500,2.5,-38.33,2
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.06,0.004,0.932,1,500,3,-40,3
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.065,0.004,0.934,1,500,3,-44.61,4
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.037,0.063,0.004,0.946,0.996,500,4,-41.27,5
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.211,0.037,0.072,0.005,0.932,0.996,500,5.5,-48.61,6
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.037,0.064,0.004,0.936,0.996,500,3,-42.19,7
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.212,0.036,0.072,0.005,0.912,1,500,6,-50,8
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.037,0.063,0.004,0.936,0.996,500,2,-41.27,9
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.037,0.062,0.004,0.938,0.998,500,3.5,-40.32,10
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.037,0.065,0.004,0.944,0.998,500,3.5,-43.08,11
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.209,0.037,0.07,0.005,0.92,0.998,500,4.5,-47.14,12
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.037,0.069,0.005,0.924,0.998,500,5,-46.38,13
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.209,0.036,0.069,0.005,0.93,1,500,4.5,-47.83,14
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.211,0.037,0.069,0.005,0.914,1,500,5.5,-46.38,15
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.037,0.069,0.005,0.93,0.998,500,5,-46.38,16
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.037,0.069,0.005,0.922,1,500,4,-46.38,17
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.209,0.037,0.066,0.004,0.932,0.998,500,4.5,-43.94,18
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.214,0.037,0.075,0.006,0.914,1,500,7,-50.67,19
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.037,0.066,0.004,0.932,0.998,500,4,-43.94,20
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.037,0.064,0.004,0.944,0.998,500,3.5,-42.19,21
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.214,0.036,0.075,0.006,0.922,1,500,7,-52,22
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.209,0.037,0.063,0.004,0.942,0.994,500,4.5,-41.27,23
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.037,0.054,0.003,0.95,1,500,2.5,-31.48,24
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.209,0.036,0.075,0.006,0.902,0.996,500,4.5,-52,25
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.037,0.062,0.004,0.928,0.996,500,2,-40.32,26
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.037,0.065,0.004,0.924,1,500,4,-43.08,27
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.037,0.066,0.004,0.932,0.994,500,4,-43.94,28
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.037,0.056,0.003,0.946,1,500,0.5,-33.93,29
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.037,0.064,0.004,0.914,1,500,5,-42.19,30
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.037,0.065,0.004,0.934,1,500,5,-43.08,31
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.213,0.037,0.072,0.005,0.918,1,500,6.5,-48.61,32
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.036,0.073,0.005,0.926,0.994,500,5,-50.68,33
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.058,0.003,0.93,0.998,500,0.5,-37.93,34
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.036,0.07,0.005,0.918,0.998,500,4,-48.57,35
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.213,0.036,0.076,0.006,0.924,0.998,500,6.5,-52.63,36
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.037,0.062,0.004,0.936,0.998,500,5,-40.32,37
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.037,0.068,0.005,0.928,0.996,500,5,-45.59,38
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.069,0.005,0.934,0.996,500,3,-47.83,39
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.212,0.037,0.069,0.005,0.928,0.998,500,6,-46.38,40
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.21,0.036,0.07,0.005,0.924,0.998,500,5,-48.57,41
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.037,0.067,0.005,0.93,0.994,500,3.5,-44.78,42
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.037,0.065,0.004,0.942,1,500,4,-43.08,43
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.214,0.036,0.074,0.006,0.928,0.998,500,7,-51.35,44
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.037,0.066,0.004,0.932,0.994,500,3,-43.94,45
lta_rilta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.067,0.004,0.91,0.996,500,2,-46.27,46
