FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.776,0.058,0.107,0.012,0.938,0.98,500,-3,-45.79,1
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.768,0.056,0.121,0.016,0.946,0.988,500,-4,-53.72,2
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.782,0.058,0.083,0.007,0.956,0.988,500,-2.25,-30.12,3
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.785,0.059,0.082,0.007,0.958,0.986,500,-1.88,-28.05,4
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.788,0.053,0.063,0.004,0.966,0.992,500,-1.5,-15.87,5
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.789,0.055,0.062,0.004,0.954,0.996,500,-1.38,-11.29,6
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.785,0.058,0.079,0.007,0.962,0.984,500,-1.88,-26.58,7
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.776,0.055,0.102,0.011,0.928,0.988,500,-3,-46.08,8
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.78,0.053,0.101,0.01,0.95,0.992,500,-2.5,-47.52,9
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.78,0.058,0.102,0.011,0.946,0.982,500,-2.5,-43.14,10
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.782,0.071,0.08,0.007,0.946,0.976,500,-2.25,-11.25,11
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.785,0.057,0.077,0.006,0.96,0.99,500,-1.88,-25.97,12
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.783,0.064,0.082,0.007,0.944,0.984,500,-2.13,-21.95,13
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.786,0.059,0.074,0.006,0.936,0.986,500,-1.75,-20.27,14
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.786,0.054,0.081,0.007,0.95,0.99,500,-1.75,-33.33,15
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.778,0.063,0.097,0.01,0.954,0.98,500,-2.75,-35.05,16
lta_rilta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.786,0.055,0.089,0.008,0.966,0.988,500,-1.75,-38.2,17
