FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.045,0.002,0.928,1,500,2,-55.55,1
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.037,0.001,0.948,1,500,1,-45.94,2
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.046,0.002,0.932,1,500,2.5,-56.52,3
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.033,0.001,0.956,1,500,0.5,-39.39,4
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.199,0.02,0.022,0,0.966,1,500,-0.5,-9.09,5
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.035,0.001,0.946,1,500,0.5,-42.86,6
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.037,0.001,0.924,1,500,0.5,-45.94,7
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.044,0.002,0.944,1,500,2.5,-54.54,8
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.046,0.002,0.93,1,500,2.5,-56.52,9
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.037,0.001,0.946,1,500,1,-45.94,10
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.041,0.002,0.946,1,500,2.5,-51.22,11
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.039,0.002,0.948,1,500,1,-48.72,12
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.206,0.02,0.051,0.003,0.948,1,500,3,-60.78,13
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.035,0.001,0.946,1,500,0.5,-42.86,14
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.038,0.001,0.952,1,500,1,-47.37,15
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.045,0.002,0.936,1,500,2.5,-55.55,16
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.047,0.002,0.938,1,500,2.5,-57.45,17
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.032,0.001,0.934,1,500,0.5,-37.5,18
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.04,0.002,0.946,1,500,1,-50,19
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.207,0.02,0.053,0.003,0.928,1,500,3.5,-62.26,20
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.206,0.02,0.049,0.002,0.934,1,500,3,-59.18,21
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.045,0.002,0.952,1,500,2,-55.55,22
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.05,0.003,0.928,1,500,2.5,-60,23
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.039,0.001,0.944,1,500,1,-48.72,24
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.203,0.02,0.037,0.001,0.952,1,500,1.5,-45.94,25
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.046,0.002,0.924,1,500,2,-56.52,26
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.046,0.002,0.946,1,500,2.5,-56.52,27
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.04,0.002,0.94,1,500,1,-50,28
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.052,0.003,0.936,1,500,2.5,-61.54,29
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.049,0.002,0.942,1,500,2.5,-59.18,30
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.036,0.001,0.934,1,500,0.5,-44.44,31
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.203,0.02,0.04,0.002,0.932,1,500,1.5,-50,32
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.04,0.002,0.944,1,500,0.5,-50,33
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.032,0.001,0.964,1,500,0.5,-37.5,34
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.049,0.002,0.936,1,500,2.5,-59.18,35
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.206,0.02,0.049,0.002,0.924,1,500,3,-59.18,36
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.206,0.02,0.045,0.002,0.934,1,500,3,-55.55,37
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.208,0.02,0.056,0.003,0.916,1,500,4,-64.28,38
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.032,0.001,0.946,1,500,0.5,-37.5,39
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.205,0.02,0.05,0.003,0.936,1,500,2.5,-60,40
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.04,0.002,0.936,1,500,1,-50,41
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.209,0.02,0.056,0.003,0.92,1,500,4.5,-64.28,42
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.203,0.02,0.041,0.002,0.95,1,500,1.5,-51.22,43
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.039,0.002,0.958,1,500,0.5,-48.72,44
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.202,0.02,0.038,0.001,0.948,1,500,1,-47.37,45
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.043,0.002,0.946,1,500,2,-53.49,46
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.044,0.002,0.924,1,500,2,-54.54,47
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.207,0.02,0.05,0.003,0.94,1,500,3.5,-60,48
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.207,0.02,0.053,0.003,0.93,1,500,3.5,-62.26,49
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.206,0.02,0.053,0.003,0.928,1,500,3,-62.26,50
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.043,0.002,0.946,1,500,2,-53.49,51
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.047,0.002,0.912,1,500,2,-57.45,52
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.203,0.02,0.046,0.002,0.916,1,500,1.5,-56.52,53
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.206,0.02,0.049,0.002,0.934,1,500,3,-59.18,54
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.046,0.002,0.94,1,500,2,-56.52,55
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.04,0.002,0.944,1,500,2,-50,56
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.201,0.02,0.032,0.001,0.964,1,500,0.5,-37.5,57
lta_rilta_m2_n_2500_tp_0.407_m_2,Model 2,0.2,N = 2500,".33, .33, .33",500,0.204,0.02,0.044,0.002,0.952,1,500,2,-54.54,58
