FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.268,0.188,0.146,0.026,0.892,0.409,500,34,28.77,1
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.267,0.201,0.153,0.028,0.868,0.388,500,33.5,31.37,2
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.265,0.194,0.146,0.026,0.89,0.416,500,32.5,32.88,3
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.265,0.193,0.146,0.025,0.874,0.416,500,32.5,32.19,4
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.27,0.185,0.155,0.029,0.876,0.4,500,35,19.35,5
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.258,0.191,0.147,0.025,0.882,0.395,500,29,29.93,6
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.263,0.173,0.146,0.025,0.872,0.441,500,31.5,18.49,7
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.263,0.193,0.147,0.026,0.87,0.413,500,31.5,31.29,8
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.272,0.194,0.157,0.03,0.86,0.408,500,36,23.57,9
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.26,0.201,0.15,0.026,0.876,0.402,500,30,34,10
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.272,0.205,0.153,0.029,0.864,0.442,500,36,33.99,11
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.265,0.194,0.147,0.026,0.888,0.383,500,32.5,31.97,12
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.258,0.187,0.149,0.025,0.866,0.393,500,29,25.5,13
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.255,0.19,0.155,0.027,0.852,0.392,500,27.5,22.58,14
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.275,0.191,0.148,0.028,0.874,0.412,500,37.5,29.05,15
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.263,0.185,0.145,0.025,0.868,0.419,500,31.5,27.59,16
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.183,0.153,0.027,0.874,0.412,500,31,19.61,17
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.189,0.143,0.024,0.864,0.438,500,31,32.17,18
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.266,0.199,0.152,0.028,0.88,0.375,500,33,30.92,19
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.191,0.156,0.029,0.86,0.425,500,34.5,22.44,20
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.266,0.204,0.145,0.026,0.906,0.402,500,33,40.69,21
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.274,0.193,0.156,0.03,0.874,0.421,500,37,23.72,22
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.256,0.206,0.152,0.026,0.858,0.398,500,28,35.53,23
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.265,0.188,0.144,0.025,0.878,0.438,500,32.5,30.56,24
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.268,0.199,0.158,0.03,0.874,0.423,500,34,25.95,25
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.259,0.19,0.149,0.026,0.86,0.389,500,29.5,27.52,26
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.275,0.189,0.154,0.029,0.866,0.405,500,37.5,22.73,27
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.258,0.194,0.149,0.026,0.862,0.394,500,29,30.2,28
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.267,0.195,0.149,0.027,0.882,0.415,500,33.5,30.87,29
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.263,0.186,0.152,0.027,0.88,0.392,500,31.5,22.37,30
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.273,0.192,0.144,0.026,0.906,0.422,500,36.5,33.33,31
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.259,0.195,0.149,0.026,0.89,0.362,500,29.5,30.87,32
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.268,0.194,0.15,0.027,0.852,0.406,500,34,29.33,33
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.183,0.149,0.026,0.876,0.411,500,31,22.82,34
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.273,0.199,0.152,0.029,0.878,0.441,500,36.5,30.92,35
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.192,0.154,0.028,0.86,0.38,500,31,24.68,36
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.268,0.179,0.151,0.027,0.866,0.412,500,34,18.54,37
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.189,0.145,0.024,0.892,0.418,500,28.5,30.34,38
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.271,0.198,0.146,0.026,0.894,0.42,500,35.5,35.62,39
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.26,0.191,0.154,0.027,0.862,0.424,500,30,24.03,40
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.199,0.147,0.026,0.884,0.422,500,34.5,35.37,41
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.256,0.194,0.149,0.025,0.884,0.355,500,28,30.2,42
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.254,0.199,0.145,0.024,0.898,0.366,500,27,37.24,43
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.261,0.186,0.152,0.027,0.878,0.405,500,30.5,22.37,44
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.237,0.183,0.146,0.022,0.9,0.351,500,18.5,25.34,45
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.261,0.2,0.147,0.025,0.886,0.382,500,30.5,36.05,46
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.256,0.185,0.153,0.027,0.866,0.37,500,28,20.91,47
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.184,0.149,0.027,0.876,0.427,500,34.5,23.49,48
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.266,0.182,0.148,0.026,0.862,0.392,500,33,22.97,49
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.261,0.203,0.144,0.025,0.872,0.427,500,30.5,40.97,50
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.268,0.196,0.147,0.026,0.874,0.401,500,34,33.33,51
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.196,0.152,0.027,0.87,0.392,500,31,28.95,52
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.191,0.141,0.024,0.9,0.397,500,31,35.46,53
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.259,0.19,0.15,0.026,0.87,0.422,500,29.5,26.67,54
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.207,0.154,0.027,0.866,0.371,500,28.5,34.42,55
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.264,0.204,0.149,0.026,0.874,0.41,500,32,36.91,56
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.271,0.198,0.156,0.029,0.838,0.426,500,35.5,26.92,57
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.273,0.182,0.151,0.028,0.874,0.43,500,36.5,20.53,58
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.277,0.186,0.155,0.03,0.856,0.428,500,38.5,20,59
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.256,0.181,0.151,0.026,0.856,0.4,500,28,19.87,60
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.26,0.202,0.15,0.026,0.902,0.397,500,30,34.67,61
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.201,0.158,0.028,0.86,0.399,500,28.5,27.22,62
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.267,0.181,0.147,0.026,0.884,0.453,500,33.5,23.13,63
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.266,0.188,0.145,0.025,0.88,0.432,500,33,29.65,64
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.175,0.144,0.024,0.862,0.41,500,28.5,21.53,65
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.264,0.191,0.149,0.026,0.878,0.402,500,32,28.19,66
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.183,0.151,0.027,0.89,0.405,500,34.5,21.19,67
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.253,0.193,0.138,0.022,0.908,0.388,500,26.5,39.85,68
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.255,0.184,0.146,0.024,0.9,0.378,500,27.5,26.03,69
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.192,0.149,0.026,0.888,0.369,500,31,28.86,70
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.188,0.147,0.025,0.888,0.396,500,28.5,27.89,71
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.258,0.188,0.147,0.025,0.87,0.41,500,29,27.89,72
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.264,0.191,0.152,0.027,0.872,0.424,500,32,25.66,73
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.192,0.154,0.027,0.858,0.402,500,28.5,24.68,74
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.264,0.193,0.147,0.026,0.872,0.416,500,32,31.29,75
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.257,0.204,0.15,0.026,0.892,0.395,500,28.5,36,76
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.259,0.193,0.146,0.025,0.894,0.405,500,29.5,32.19,77
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.264,0.193,0.156,0.028,0.874,0.402,500,32,23.72,78
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.259,0.187,0.145,0.024,0.87,0.403,500,29.5,28.97,79
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.255,0.192,0.154,0.027,0.852,0.4,500,27.5,24.68,80
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.254,0.198,0.147,0.025,0.886,0.395,500,27,34.69,81
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.263,0.197,0.15,0.026,0.876,0.378,500,31.5,31.33,82
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.262,0.192,0.155,0.028,0.88,0.413,500,31,23.87,83
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.255,0.193,0.151,0.026,0.862,0.396,500,27.5,27.81,84
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.272,0.203,0.146,0.027,0.88,0.429,500,36,39.04,85
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.26,0.184,0.151,0.026,0.868,0.407,500,30,21.85,86
lta_rilta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.277,0.19,0.147,0.028,0.87,0.455,500,38.5,29.25,87
