1
-.47378271E+001 -.11934939E+001 -.14126844E+001 -.14643950E+001 -.46927179E+001 0.36850819E+001 -.58368362E+001 0.97217436E+000 -.19519641E-002 -.67808804E+000
-.47230589E+001 0.19358967E+001 0.42739530E+001 -.20531063E+000 -.15279801E+001 0.19180248E+001 0.12700313E+001 -.11531894E+001 -.10837986E+001 0.32841533E+001
0.10931561E+001 0.11893286E+001 0.18073599E+001 0.80738807E+000 0.96756555E-001 0.95855371E-001 0.25296675E+000 0.50304529E+000 0.24398796E+000
0.30092100E+000 0.35484250E-001 0.44345990E-001 0.35627509E-001 0.16975251E+000 0.40806235E+000 0.67222752E+000 0.46534395E-001 0.39195663E-001 0.43919046E-001
0.50901306E+000 0.17717316E+000 0.75483900E+000 0.62558480E-001 0.80398648E-001 0.72425521E-001 0.73120969E-001 0.21240044E+000 0.14471546E+000 0.24042304E+000
0.18935804E+000 0.22821555E+000 0.15992557E+000 0.96187189E-002 0.62603064E-002 0.78907929E-002 0.13186283E-001 0.14220740E-001 0.13343984E-001
0.23000000E+002 -.24503541E+005 0.49053081E+005 0.49202977E+005 0.49129891E+005 0.97756226E+003 0.10000000E+004 0.68814218E+000 0.64049112E+003 0.10000000E+004
0.10000000E+001
2
-.52723007E+001 -.12470025E+001 -.13445437E+001 -.15330571E+001 -.44423361E+001 0.51858776E+001 -.49560241E+001 0.94157952E+000 -.36237278E-002 -.68913897E+000
-.56847726E+001 0.19064640E+001 0.34745577E+001 -.13977742E+000 -.15694803E+001 0.17732691E+001 0.10884341E+001 -.12685914E+001 -.11778491E+001 0.35536681E+001
0.14014899E+001 0.13947579E+001 0.18645827E+001 0.81364493E+000 0.10355347E+000 0.82801598E-001 0.27524449E+000 0.48213629E+000 0.24261922E+000
0.68853516E+000 0.36761183E-001 0.41428497E-001 0.36438493E-001 0.15066898E+000 0.15588338E+001 0.32870651E+000 0.48462402E-001 0.40298749E-001 0.45265444E-001
