1
-.64175467E-001 -.70136303E-001 -.15433625E+000 0.33937305E+000 -.13500414E+000 0.25936186E+000 0.47120345E+000 -.17077263E+001 -.11657860E+001 0.95892199E+000
0.90558949E+000 0.10040906E+001 0.92776200E+000 0.10670884E+001 -.97903087E+000 -.11012581E+001 -.88725884E+000 -.12636345E+001 -.98047176E+000 0.68293664E-001
0.18994054E+000 0.32416421E+000 0.62576823E+000 0.37423177E+000 0.54734289E+000 0.45265711E+000 0.51706678E+000 0.48293322E+000 0.58789403E+000 0.41210597E+000
0.22550842E+000 0.13747034E+000 0.21769811E+000 0.57295955E+000 0.28858560E+000 0.94443625E+000 0.17520723E+001 0.27241658E+001 0.19022760E+001 0.11069238E+000
0.13306755E+000 0.13824404E+000 0.27673582E+000 0.15032445E+000 0.16650234E+000 0.20395085E+000 0.12491172E+000 0.23905358E+000 0.14256296E+000 0.10879063E+000
0.15408390E+000 0.20827568E+000 0.34612118E-001 0.34612118E-001 0.38175619E-001 0.38175619E-001 0.27165970E-001 0.27165970E-001 0.27257214E-001 0.27257214E-001
0.22000000E+002 -.65790419E+004 0.13202084E+005 0.13310054E+005 0.13240181E+005 0.99975863E+003 0.10010000E+004 0.50513342E+000 0.10298311E+004 0.10010000E+004
0.25683287E+000
2
-.29165242E-002 0.74472224E-001 0.89199892E-001 0.97313668E-001 0.63819063E-001 -.18926104E+001 0.22172962E-006 -.45014076E+001 -.34839312E+000 0.11139385E+001
0.84626809E+000 0.72475305E+000 0.10474930E+001 0.81839587E+000 -.94316494E+000 -.10353371E+001 -.94096125E+000 -.12926489E+001 -.10438894E+001 -.32327635E-001
0.47755415E-001 0.36291319E+000 0.60124819E+000 0.39875181E+000 0.51193659E+000 0.48806341E+000 0.49191880E+000 0.50808120E+000 0.55587064E+000 0.44412936E+000
0.66219663E-001 0.51053421E+000 0.62897499E+000 0.71608534E+000 0.49495927E+000 0.10663824E+002 0.60258465E-005 0.30834049E+002 0.00000000E+000 0.15772331E+000
0.19018162E+000 0.26467409E+000 0.37948092E+000 0.28251502E+000 0.11256061E+000 0.11294630E+000 0.13046600E+000 0.16124361E+000 0.14808490E+000 0.10374070E+000
0.21240235E+000 0.41130317E+000 0.62062545E-001 0.62062545E-001 0.53070323E-001 0.53070323E-001 0.25928399E-001 0.25928399E-001 0.29456204E-001 0.29456204E-001
0.22000000E+002 -.65582738E+004 0.13160548E+005 0.13268518E+005 0.13198645E+005 0.10398199E+004 0.10010000E+004 0.19174309E+000 0.10670807E+004 0.10010000E+004
0.72091420E-001
3
0.22821771E+001 0.26738672E+001 0.21761899E+001 0.23370200E+001 0.29060522E+001 0.16755991E+001 0.94432468E-002 0.88389472E+000 0.86654308E+000 0.30326207E+001
0.36794556E+001 0.28287389E+001 0.33674762E+001 0.40416365E+001 0.10947759E+001 0.95846715E+000 0.71262211E+000 0.86788305E+000 0.10044277E+001 -.11992499E+000
-.65734472E+000 0.13461565E+001 0.66570255E+000 0.33429745E+000 0.34133633E+000 0.65866367E+000 0.47005463E+000 0.52994537E+000 0.49380618E+000 0.50619382E+000
0.97747059E+000 0.11676155E+001 0.95661620E+000 0.90070234E+000 0.14585965E+001 0.73926366E+000 0.14997203E-001 0.38595865E+000 0.39222480E+000 0.27010001E+000
0.40501167E+000 0.30561078E+000 0.39963816E+000 0.37031360E+000 0.12215469E+000 0.13802077E+000 0.10558916E+000 0.10490143E+000 0.12786279E+000 0.13067118E+000
0.23170010E+000 0.41667117E+000 0.55817926E-001 0.55817926E-001 0.52092169E-001 0.52092169E-001 0.32550619E-001 0.32550619E-001 0.33926878E-001 0.33926878E-001
0.22000000E+002 -.65774664E+004 0.13198933E+005 0.13306904E+005 0.13237030E+005 0.93465098E+003 0.10010000E+004 0.93344822E+000 0.10095309E+004 0.10010000E+004
0.41878161E+000
4
0.16443655E-001 0.28900242E-002 0.12622514E-001 0.54422605E-001 0.72320151E-001 -.18930934E+001 0.10051560E+003 -.16656398E+001 -.14362940E+001 -.10523655E+001
-.94507112E+000 -.87244983E+000 -.10365916E+001 -.10586929E+001 0.11575110E+001 0.11845886E+001 0.97925543E+000 0.96307594E+000 0.10054980E+001 0.20665511E+000
