FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.049,0.002,0.94,1,500,1.5,-26.53,1
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.051,0.003,0.934,1,500,2,-29.41,2
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.057,0.003,0.934,1,500,2,-36.84,3
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.199,0.036,0.037,0.001,0.958,1,500,-0.5,-2.7,4
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.046,0.002,0.94,1,500,0.5,-21.74,5
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.05,0.003,0.92,1,500,0.5,-28,6
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.036,0.053,0.003,0.94,1,500,3.5,-32.07,7
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.043,0.002,0.94,1,500,1,-16.28,8
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.05,0.003,0.938,1,500,1,-28,9
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.049,0.002,0.946,1,500,2,-26.53,10
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.044,0.002,0.94,1,500,0.5,-18.18,11
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.046,0.002,0.95,1,500,3,-21.74,12
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.048,0.002,0.93,1,500,1.5,-25,13
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.044,0.002,0.958,1,500,1.5,-18.18,14
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.052,0.003,0.948,1,500,1,-30.77,15
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.053,0.003,0.95,1,500,3,-32.07,16
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.05,0.002,0.946,1,500,2,-28,17
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.041,0.002,0.96,1,500,1.5,-12.19,18
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.049,0.002,0.952,1,500,3,-26.53,19
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.055,0.003,0.94,1,500,3,-34.54,20
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.053,0.003,0.934,1,500,2.5,-32.07,21
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.049,0.002,0.94,1,500,2,-26.53,22
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.051,0.003,0.94,1,500,0.5,-29.41,23
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.05,0.002,0.952,1,500,2,-28,24
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.053,0.003,0.934,1,500,2,-32.07,25
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.199,0.036,0.047,0.002,0.93,1,500,-0.5,-23.4,26
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.208,0.036,0.054,0.003,0.93,1,500,4,-33.33,27
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.051,0.003,0.94,1,500,2.5,-29.41,28
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.053,0.003,0.954,1,500,2.5,-32.07,29
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.047,0.002,0.944,1,500,2.5,-23.4,30
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.052,0.003,0.934,1,500,3,-30.77,31
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.042,0.002,0.956,1,500,1.5,-14.29,32
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.036,0.049,0.002,0.946,1,500,3.5,-26.53,33
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.052,0.003,0.91,1,500,1.5,-30.77,34
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.053,0.003,0.934,1,500,1.5,-32.07,35
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.045,0.002,0.936,1,500,1,-20,36
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.052,0.003,0.946,1,500,3,-30.77,37
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.043,0.002,0.968,1,500,0.5,-16.28,38
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.051,0.003,0.934,1,500,2,-29.41,39
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.046,0.002,0.93,1,500,1,-21.74,40
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.051,0.003,0.938,1,500,2,-29.41,41
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.036,0.056,0.003,0.93,1,500,3.5,-35.71,42
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.047,0.002,0.924,1,500,3,-23.4,43
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.044,0.002,0.946,1,500,2.5,-18.18,44
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.052,0.003,0.934,1,500,2,-30.77,45
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.054,0.003,0.934,1,500,2.5,-33.33,46
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.206,0.036,0.059,0.004,0.918,1,500,3,-38.98,47
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.049,0.002,0.958,1,500,1,-26.53,48
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.055,0.003,0.922,1,500,2.5,-34.54,49
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.051,0.003,0.94,1,500,0.5,-29.41,50
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.2,0.036,0.043,0.002,0.942,1,500,0,-16.28,51
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.053,0.003,0.95,1,500,2.5,-32.07,52
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.06,0.004,0.918,1,500,2.5,-40,53
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.048,0.002,0.964,1,500,1.5,-25,54
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.055,0.003,0.932,1,500,2,-34.54,55
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.052,0.003,0.946,1,500,1,-30.77,56
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.207,0.036,0.056,0.003,0.942,1,500,3.5,-35.71,57
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.051,0.003,0.932,1,500,1.5,-29.41,58
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.204,0.036,0.048,0.002,0.954,1,500,2,-25,59
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.199,0.036,0.045,0.002,0.932,1,500,-0.5,-20,60
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.043,0.002,0.952,1,500,0.5,-16.28,61
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.048,0.002,0.928,1,500,2.5,-25,62
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.056,0.003,0.954,1,500,2.5,-35.71,63
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.04,0.002,0.942,1,500,1.5,-10,64
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.048,0.002,0.954,1,500,1,-25,65
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.041,0.002,0.952,1,500,1,-12.19,66
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.2,0.036,0.05,0.003,0.936,1,500,0,-28,67
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.051,0.003,0.94,1,500,2.5,-29.41,68
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.201,0.036,0.046,0.002,0.954,1,500,0.5,-21.74,69
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.205,0.036,0.051,0.003,0.94,1,500,2.5,-29.41,70
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.052,0.003,0.942,1,500,1.5,-30.77,71
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.046,0.002,0.936,1,500,1,-21.74,72
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.202,0.036,0.046,0.002,0.942,1,500,1,-21.74,73
lta_lta_m2_n_2500_tp_0.407_m_1,Model 2,0.2,N = 2500,".10, .30, .60",500,0.203,0.036,0.049,0.002,0.938,1,500,1.5,-26.53,74
