FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.187,0.101,0.094,0.009,0.92,0.479,500,-6.5,7.45,1
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.192,0.102,0.095,0.009,0.902,0.488,500,-4,7.37,2
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.187,0.097,0.1,0.01,0.886,0.49,500,-6.5,-3,3
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.196,0.099,0.093,0.009,0.902,0.535,500,-2,6.45,4
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.188,0.104,0.098,0.01,0.904,0.481,500,-6,6.12,5
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.186,0.1,0.09,0.008,0.914,0.489,500,-7,11.11,6
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.188,0.101,0.097,0.01,0.888,0.484,500,-6,4.12,7
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.194,0.1,0.095,0.009,0.91,0.504,500,-3,5.26,8
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.187,0.102,0.093,0.009,0.904,0.505,500,-6.5,9.68,9
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.202,0.099,0.095,0.009,0.902,0.565,500,1,4.21,10
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.186,0.099,0.098,0.01,0.898,0.503,500,-7,1.02,11
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.191,0.097,0.098,0.01,0.906,0.51,500,-4.5,-1.02,12
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.194,0.104,0.094,0.009,0.914,0.507,500,-3,10.64,13
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.194,0.099,0.093,0.009,0.906,0.532,500,-3,6.45,14
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.186,0.098,0.097,0.01,0.9,0.528,500,-7,1.03,15
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.197,0.103,0.09,0.008,0.93,0.534,500,-1.5,14.44,16
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.197,0.1,0.099,0.01,0.906,0.525,500,-1.5,1.01,17
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.195,0.101,0.094,0.009,0.93,0.517,500,-2.5,7.45,18
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.195,0.101,0.095,0.009,0.926,0.533,500,-2.5,6.32,19
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.188,0.099,0.094,0.009,0.924,0.531,500,-6,5.32,20
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.194,0.1,0.096,0.009,0.884,0.514,500,-3,4.17,21
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.19,0.098,0.098,0.01,0.894,0.52,500,-5,0,22
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.183,0.099,0.092,0.009,0.906,0.478,500,-8.5,7.61,23
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.191,0.099,0.094,0.009,0.898,0.53,500,-4.5,5.32,24
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.188,0.102,0.097,0.009,0.898,0.482,500,-6,5.15,25
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.194,0.099,0.096,0.009,0.896,0.506,500,-3,3.12,26
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.193,0.102,0.095,0.009,0.92,0.53,500,-3.5,7.37,27
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.191,0.097,0.091,0.008,0.92,0.53,500,-4.5,6.59,28
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.196,0.1,0.093,0.009,0.91,0.567,500,-2,7.53,29
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.186,0.096,0.097,0.01,0.89,0.517,500,-7,-1.03,30
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.194,0.099,0.098,0.01,0.902,0.515,500,-3,1.02,31
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.196,0.097,0.096,0.009,0.916,0.539,500,-2,1.04,32
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.19,0.104,0.097,0.009,0.92,0.511,500,-5,7.22,33
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.19,0.105,0.093,0.009,0.918,0.517,500,-5,12.9,34
lta_lta_m1_n_500_tp_0.407_m_2,Model 1,0.2,N = 500,".33, .33, .33",500,0.191,0.099,0.093,0.009,0.912,0.513,500,-4.5,6.45,35
