FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.197,0.029,0.028,0.001,0.964,1,500,-1.5,3.57,1
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.197,0.029,0.027,0.001,0.964,1,500,-1.5,7.41,2
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.197,0.028,0.027,0.001,0.968,1,500,-1.5,3.7,3
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.195,0.029,0.026,0.001,0.972,1,500,-2.5,11.54,4
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.201,0.028,0.028,0.001,0.952,1,500,0.5,0,5
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.199,0.029,0.027,0.001,0.966,1,500,-0.5,7.41,6
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.197,0.028,0.028,0.001,0.962,1,500,-1.5,0,7
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.2,0.028,0.03,0.001,0.952,1,500,0,-6.67,8
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.199,0.028,0.028,0.001,0.946,1,500,-0.5,0,9
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.198,0.029,0.028,0.001,0.974,1,500,-1,3.57,10
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.198,0.028,0.028,0.001,0.96,1,500,-1,0,11
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.197,0.028,0.028,0.001,0.954,1,500,-1.5,0,12
lta_lta_m1_n_5000_tp_0.407_m_2,Model 1,0.2,N = 5000,".33, .33, .33",500,0.197,0.029,0.028,0.001,0.966,1,500,-1.5,3.57,13
