FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.799,0.041,0.035,0.001,0.976,1,500,-0.13,17.14,1
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.04,0.037,0.001,0.962,1,500,0.13,8.11,2
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.799,0.04,0.036,0.001,0.974,1,500,-0.13,11.11,3
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.799,0.04,0.034,0.001,0.97,1,500,-0.13,17.65,4
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.04,0.035,0.001,0.972,1,500,0.13,14.29,5
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.797,0.041,0.038,0.001,0.958,1,500,-0.38,7.89,6
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.041,0.035,0.001,0.978,1,500,0.13,17.14,7
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.042,0.036,0.001,0.976,1,500,0.13,16.67,8
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.041,0.037,0.001,0.956,1,500,0.13,10.81,9
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.797,0.041,0.035,0.001,0.982,1,500,-0.38,17.14,10
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.041,0.039,0.001,0.948,1,500,0.13,5.13,11
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.8,0.041,0.038,0.001,0.958,1,500,0,7.89,12
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.8,0.04,0.037,0.001,0.974,1,500,0,8.11,13
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.798,0.041,0.036,0.001,0.982,1,500,-0.25,13.89,14
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.8,0.041,0.039,0.001,0.964,1,500,0,5.13,15
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.801,0.042,0.037,0.001,0.958,1,500,0.13,13.51,16
lta_lta_m1_n_1000_tp_3.179_m_3,Model 1,0.8,N = 1000,".60, .30, .10",500,0.802,0.041,0.037,0.001,0.958,1,500,0.25,10.81,17
