FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.235,0.2,0.169,0.03,0.852,0.202,500,17.5,18.34,1
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.23,0.193,0.17,0.03,0.83,0.269,500,15,13.53,2
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.218,0.187,0.164,0.027,0.844,0.203,500,9,14.02,3
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.221,0.191,0.162,0.027,0.852,0.26,500,10.5,17.9,4
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.199,0.183,0.159,0.025,0.816,0.192,500,-0.5,15.09,5
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.23,0.208,0.169,0.029,0.838,0.222,500,15,23.08,6
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.227,0.194,0.169,0.029,0.856,0.243,500,13.5,14.79,7
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.222,0.205,0.163,0.027,0.878,0.223,500,11,25.77,8
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.237,0.199,0.174,0.031,0.822,0.25,500,18.5,14.37,9
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.225,0.189,0.174,0.031,0.812,0.232,500,12.5,8.62,10
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.219,0.194,0.165,0.028,0.836,0.203,500,9.5,17.58,11
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.221,0.195,0.164,0.027,0.868,0.231,500,10.5,18.9,12
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.221,0.179,0.17,0.029,0.824,0.238,500,10.5,5.29,13
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.225,0.19,0.169,0.029,0.824,0.255,500,12.5,12.43,14
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.225,0.202,0.166,0.028,0.844,0.19,500,12.5,21.69,15
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.228,0.192,0.166,0.028,0.85,0.234,500,14,15.66,16
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.226,0.19,0.171,0.03,0.86,0.235,500,13,11.11,17
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.233,0.196,0.169,0.03,0.854,0.277,500,16.5,15.98,18
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.235,0.198,0.16,0.027,0.872,0.221,500,17.5,23.75,19
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.232,0.196,0.168,0.029,0.846,0.251,500,16,16.67,20
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.217,0.187,0.167,0.028,0.838,0.24,500,8.5,11.98,21
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.227,0.19,0.165,0.028,0.854,0.233,500,13.5,15.15,22
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.217,0.193,0.16,0.026,0.83,0.211,500,8.5,20.62,23
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.222,0.183,0.17,0.029,0.842,0.22,500,11,7.65,24
lta_lta_m1_n_500_tp_0.407_m_1,Model 1,0.2,N = 500,".10, .30, .60",500,0.233,0.201,0.17,0.03,0.836,0.236,500,16.5,18.24,25
