FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.277,0.172,0.139,0.025,0.892,0.365,500,38.5,23.74,1
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.26,0.174,0.143,0.024,0.894,0.346,500,30,21.68,2
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.282,0.175,0.145,0.028,0.89,0.402,500,41,20.69,3
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.276,0.165,0.147,0.027,0.872,0.398,500,38,12.24,4
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.264,0.171,0.136,0.023,0.904,0.374,500,32,25.74,5
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.273,0.175,0.154,0.029,0.898,0.383,500,36.5,13.64,6
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.163,0.148,0.027,0.878,0.384,500,34.5,10.14,7
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.162,0.149,0.027,0.894,0.401,500,34.5,8.72,8
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.274,0.166,0.148,0.027,0.884,0.379,500,37,12.16,9
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.271,0.169,0.149,0.027,0.884,0.408,500,35.5,13.42,10
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.289,0.167,0.15,0.03,0.888,0.431,500,44.5,11.33,11
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.285,0.17,0.153,0.03,0.88,0.4,500,42.5,11.11,12
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.271,0.17,0.142,0.025,0.896,0.4,500,35.5,19.72,13
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.176,0.138,0.024,0.908,0.365,500,34.5,27.54,14
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.27,0.175,0.148,0.027,0.908,0.357,500,35,18.24,15
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.172,0.142,0.025,0.896,0.377,500,34.5,21.13,16
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.277,0.165,0.145,0.027,0.898,0.425,500,38.5,13.79,17
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.275,0.179,0.148,0.027,0.884,0.376,500,37.5,20.95,18
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.269,0.167,0.15,0.027,0.896,0.383,500,34.5,11.33,19
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.284,0.172,0.152,0.03,0.904,0.422,500,42,13.16,20
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.267,0.169,0.139,0.024,0.914,0.38,500,33.5,21.58,21
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.281,0.171,0.144,0.027,0.878,0.421,500,40.5,18.75,22
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.282,0.167,0.146,0.028,0.902,0.4,500,41,14.38,23
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.26,0.173,0.149,0.026,0.896,0.34,500,30,16.11,24
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.28,0.164,0.143,0.027,0.9,0.413,500,40,14.69,25
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.277,0.175,0.152,0.029,0.896,0.349,500,38.5,15.13,26
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.275,0.169,0.148,0.028,0.896,0.394,500,37.5,14.19,27
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.281,0.164,0.15,0.029,0.896,0.427,500,40.5,9.33,28
lta_lta_m3_n_500_tp_0.407_m_1,Model 3,0.2,N = 500,".10, .30, .60",500,0.259,0.168,0.148,0.025,0.906,0.36,500,29.5,13.51,29
