FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.051,0.003,0.954,0.96,500,0.5,9.8,1
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.053,0.003,0.952,0.96,500,0,5.66,2
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.053,0.003,0.95,0.964,500,-1,5.66,3
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.057,0.053,0.003,0.94,0.956,500,0.5,7.55,4
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.054,0.003,0.92,0.972,500,-0.5,3.7,5
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.055,0.003,0.936,0.952,500,1,1.82,6
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.055,0.003,0.932,0.96,500,0.5,1.82,7
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.05,0.003,0.962,0.972,500,0.5,12,8
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.055,0.052,0.003,0.952,0.97,500,0.5,5.77,9
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.057,0.052,0.003,0.96,0.964,500,-0.5,9.62,10
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.052,0.003,0.946,0.982,500,1,7.69,11
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.197,0.056,0.051,0.003,0.954,0.968,500,-1.5,9.8,12
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.196,0.056,0.054,0.003,0.944,0.96,500,-2,3.7,13
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.204,0.056,0.054,0.003,0.95,0.954,500,2,3.7,14
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.196,0.056,0.054,0.003,0.94,0.958,500,-2,3.7,15
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.051,0.003,0.956,0.972,500,0.5,9.8,16
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.057,0.051,0.003,0.966,0.946,500,-1,11.76,17
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.057,0.003,0.928,0.946,500,-0.5,-1.75,18
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.054,0.003,0.932,0.962,500,0.5,3.7,19
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.057,0.053,0.003,0.946,0.948,500,0,7.55,20
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.053,0.003,0.946,0.962,500,0,5.66,21
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.051,0.003,0.964,0.974,500,1,9.8,22
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.203,0.057,0.053,0.003,0.952,0.954,500,1.5,7.55,23
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.053,0.003,0.94,0.966,500,0.5,5.66,24
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.196,0.056,0.05,0.002,0.954,0.962,500,-2,12,25
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.055,0.003,0.928,0.96,500,0,1.82,26
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.055,0.003,0.95,0.936,500,1,1.82,27
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.055,0.003,0.922,0.932,500,-1,1.82,28
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.052,0.003,0.954,0.958,500,-1,7.69,29
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.055,0.05,0.003,0.958,0.958,500,0,10,30
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.048,0.002,0.962,0.976,500,-0.5,16.67,31
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.057,0.052,0.003,0.958,0.962,500,1,9.62,32
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.052,0.003,0.942,0.966,500,1,7.69,33
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.051,0.003,0.954,0.954,500,-1,9.8,34
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.056,0.003,0.922,0.942,500,0,0,35
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.054,0.003,0.94,0.96,500,-1,3.7,36
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.197,0.056,0.053,0.003,0.936,0.956,500,-1.5,5.66,37
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.05,0.003,0.96,0.98,500,1,12,38
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.051,0.003,0.962,0.968,500,0,9.8,39
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.206,0.056,0.052,0.003,0.954,0.974,500,3,7.69,40
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.205,0.056,0.053,0.003,0.92,0.966,500,2.5,5.66,41
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.054,0.003,0.932,0.948,500,-1,3.7,42
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.197,0.057,0.054,0.003,0.942,0.954,500,-1.5,5.56,43
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.049,0.002,0.96,0.956,500,0,14.29,44
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.057,0.003,0.92,0.944,500,1,-1.75,45
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.05,0.002,0.958,0.962,500,-1,12,46
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.054,0.003,0.946,0.958,500,-1,3.7,47
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.054,0.003,0.934,0.944,500,0,3.7,48
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.05,0.002,0.956,0.97,500,0.5,12,49
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.051,0.003,0.952,0.962,500,-0.5,9.8,50
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.052,0.003,0.948,0.956,500,0,7.69,51
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.204,0.056,0.054,0.003,0.946,0.962,500,2,3.7,52
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.194,0.056,0.053,0.003,0.934,0.946,500,-3,5.66,53
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.052,0.003,0.962,0.976,500,-1,7.69,54
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.053,0.003,0.952,0.96,500,-0.5,5.66,55
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.049,0.002,0.956,0.968,500,0,14.29,56
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.057,0.052,0.003,0.946,0.954,500,0,9.62,57
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.2,0.056,0.054,0.003,0.948,0.96,500,0,3.7,58
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.196,0.056,0.054,0.003,0.948,0.952,500,-2,3.7,59
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.202,0.056,0.053,0.003,0.948,0.952,500,1,5.66,60
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.203,0.056,0.05,0.003,0.95,0.972,500,1.5,12,61
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.198,0.056,0.048,0.002,0.968,0.966,500,-1,16.67,62
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.055,0.003,0.934,0.96,500,-0.5,1.82,63
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.196,0.056,0.055,0.003,0.932,0.944,500,-2,1.82,64
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.056,0.055,0.003,0.944,0.952,500,-0.5,1.82,65
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.197,0.056,0.05,0.003,0.954,0.96,500,-1.5,12,66
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.203,0.057,0.053,0.003,0.946,0.968,500,1.5,7.55,67
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.194,0.056,0.055,0.003,0.936,0.942,500,-3,1.82,68
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.197,0.056,0.052,0.003,0.952,0.962,500,-1.5,7.69,69
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.199,0.055,0.055,0.003,0.926,0.958,500,-0.5,0,70
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.205,0.055,0.052,0.003,0.956,0.98,500,2.5,5.77,71
lta_lta_m1_n_5000_tp_0.407_m_1,Model 1,0.2,N = 5000,".10, .30, .60",500,0.201,0.056,0.052,0.003,0.948,0.966,500,0.5,7.69,72
