FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.203,0.07,0.065,0.004,0.938,0.838,500,1.5,7.69,1
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.195,0.069,0.069,0.005,0.906,0.795,500,-2.5,0,2
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.069,0.071,0.005,0.906,0.804,500,-2,-2.82,3
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.203,0.073,0.074,0.006,0.892,0.788,500,1.5,-1.35,4
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.071,0.067,0.005,0.93,0.796,500,-1.5,5.97,5
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.07,0.069,0.005,0.926,0.815,500,-1,1.45,6
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.199,0.072,0.07,0.005,0.938,0.788,500,-0.5,2.86,7
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.069,0.07,0.005,0.92,0.82,500,-1,-1.43,8
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.199,0.07,0.07,0.005,0.922,0.764,500,-0.5,0,9
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.07,0.071,0.005,0.916,0.783,500,-2,-1.41,10
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.194,0.071,0.065,0.004,0.936,0.803,500,-3,9.23,11
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.07,0.072,0.005,0.908,0.806,500,0,-2.78,12
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.071,0.074,0.006,0.894,0.792,500,0,-4.05,13
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.205,0.07,0.068,0.005,0.914,0.842,500,2.5,2.94,14
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.195,0.07,0.071,0.005,0.894,0.793,500,-2.5,-1.41,15
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.071,0.072,0.005,0.91,0.8,500,-1,-1.39,16
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.195,0.072,0.069,0.005,0.916,0.8,500,-2.5,4.35,17
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.205,0.073,0.07,0.005,0.94,0.806,500,2.5,4.29,18
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.071,0.069,0.005,0.932,0.789,500,-1.5,2.9,19
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.202,0.07,0.07,0.005,0.91,0.8,500,1,0,20
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.071,0.068,0.005,0.926,0.79,500,0,4.41,21
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.201,0.07,0.068,0.005,0.912,0.822,500,0.5,2.94,22
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.07,0.067,0.005,0.934,0.8,500,-1.5,4.48,23
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.202,0.07,0.076,0.006,0.906,0.807,500,1,-7.89,24
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.071,0.067,0.004,0.936,0.821,500,0,5.97,25
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.07,0.07,0.005,0.892,0.8,500,-1.5,0,26
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.204,0.07,0.067,0.004,0.934,0.821,500,2,4.48,27
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.072,0.07,0.005,0.926,0.789,500,-1,2.86,28
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.07,0.069,0.005,0.912,0.808,500,-1,1.45,29
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.071,0.066,0.004,0.91,0.819,500,-2,7.58,30
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.07,0.071,0.005,0.912,0.795,500,-1,-1.41,31
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.071,0.07,0.005,0.914,0.794,500,-2,1.43,32
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.194,0.071,0.063,0.004,0.93,0.788,500,-3,12.7,33
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.07,0.069,0.005,0.932,0.811,500,0,1.45,34
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.201,0.07,0.065,0.004,0.946,0.828,500,0.5,7.69,35
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.193,0.069,0.068,0.005,0.93,0.787,500,-3.5,1.47,36
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.07,0.07,0.005,0.914,0.782,500,-2,0,37
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.071,0.071,0.005,0.908,0.796,500,-1,0,38
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.071,0.068,0.005,0.93,0.797,500,-1,4.41,39
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.072,0.069,0.005,0.926,0.795,500,-2,4.35,40
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.071,0.073,0.005,0.926,0.785,500,0,-2.74,41
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.199,0.069,0.067,0.004,0.926,0.806,500,-0.5,2.99,42
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.069,0.069,0.005,0.92,0.817,500,-2,0,43
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.072,0.069,0.005,0.916,0.796,500,-1.5,4.35,44
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.068,0.067,0.004,0.912,0.843,500,-1,1.49,45
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.199,0.071,0.07,0.005,0.922,0.795,500,-0.5,1.43,46
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.202,0.071,0.071,0.005,0.904,0.809,500,1,0,47
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.195,0.07,0.066,0.004,0.932,0.799,500,-2.5,6.06,48
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.196,0.071,0.067,0.005,0.912,0.794,500,-2,5.97,49
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.071,0.069,0.005,0.924,0.789,500,-1,2.9,50
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.071,0.07,0.005,0.91,0.783,500,-1,1.43,51
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.071,0.068,0.005,0.928,0.808,500,0,4.41,52
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.069,0.067,0.004,0.924,0.819,500,-1,2.99,53
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.203,0.069,0.069,0.005,0.926,0.814,500,1.5,0,54
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.202,0.072,0.067,0.005,0.924,0.822,500,1,7.46,55
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.203,0.071,0.066,0.004,0.922,0.817,500,1.5,7.58,56
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.072,0.067,0.004,0.93,0.79,500,-1.5,7.46,57
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.199,0.071,0.066,0.004,0.936,0.804,500,-0.5,7.58,58
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.2,0.072,0.074,0.005,0.908,0.788,500,0,-2.7,59
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.071,0.069,0.005,0.908,0.81,500,-1.5,2.9,60
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.198,0.071,0.07,0.005,0.912,0.792,500,-1,1.43,61
lta_lta_m1_n_1000_tp_0.407_m_2,Model 1,0.2,N = 1000,".33, .33, .33",500,0.197,0.07,0.071,0.005,0.91,0.798,500,-1.5,-1.41,62
