FileName,Model,Population,N,Mixing_proportion,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.014,0,0.928,1,500,0.13,-7.14,1
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.014,0,0.944,1,500,0.13,-7.14,2
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.8,0.013,0.013,0,0.946,1,500,0,0,3
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.8,0.013,0.014,0,0.94,1,500,0,-7.14,4
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.013,0,0.948,1,500,0.13,0,5
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.013,0,0.96,1,500,0.13,0,6
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.8,0.013,0.014,0,0.938,1,500,0,-7.14,7
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.8,0.013,0.013,0,0.958,1,500,0,0,8
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.014,0,0.944,1,500,0.13,-7.14,9
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.014,0,0.942,1,500,0.13,-7.14,10
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.8,0.013,0.014,0,0.938,1,500,0,-7.14,11
lta_lta_m3_n_5000_tp_3.179_m_3,Model 3,0.8,N = 5000,".60, .30, .10",500,0.801,0.013,0.014,0,0.93,1,500,0.13,-7.14,12
