1
-.22014940E+000 0.11482378E+000 0.31537028E+000 0.23356452E+000 0.22937882E+000 -.11203836E+001 -.95741680E+000 -.10542664E+001 -.10346478E+001 -.10410965E+001
0.10510523E+001 0.94360070E+000 0.10612596E+001 0.95773420E+000 0.10251705E+001 0.30670464E-001 -.13996207E+001 -.11706125E+000 0.12797180E+001 0.18082022E+000
0.47006019E+000 0.52993981E+000 0.19787631E+000 0.80212369E+000 0.50766701E+000 0.49233299E+000 0.33605509E+000 0.66394491E+000
0.88439420E-001 0.13189089E+000 0.13460592E+000 0.12275133E+000 0.11827713E+000 0.72959110E-001 0.58232965E-001 0.65878605E-001 0.62404599E-001 0.62814167E-001
0.57473263E-001 0.52016548E-001 0.55865742E-001 0.52726054E-001 0.55489144E-001 0.69857266E-001 0.13286250E+000 0.88156356E-001 0.17365766E+000 0.15359770E+000
0.24607193E-001 0.24607193E-001 0.21088106E-001 0.21088106E-001 0.17460210E-001 0.17460210E-001 0.17076538E-001 0.17076538E-001
0.20000000E+002 -.19617061E+005 0.39274122E+005 0.39386140E+005 0.39322599E+005 0.31899931E+005 0.32745000E+005 0.99958224E+000 0.93264154E+004 0.32745000E+005
0.10000000E+001
2
-.25116646E+000 -.50733758E-002 0.18934396E-002 0.13329607E+000 -.13214605E+000 -.99772624E+000 -.96616712E+000 -.99320022E+000 -.10706204E+001 -.98440000E+000
0.97901820E+000 0.92785092E+000 0.10349019E+001 0.10275425E+001 0.96504021E+000 0.11377677E-001 -.13670734E+001 -.12937461E+000 0.12803674E+001 0.12802973E+000
0.47833708E+000 0.52166292E+000 0.20309310E+000 0.79690690E+000 0.50284439E+000 0.49715561E+000 0.34149799E+000 0.65850201E+000
0.12820947E+000 0.12163761E+000 0.14078026E+000 0.14041659E+000 0.13221002E+000 0.69408243E-001 0.62478704E-001 0.62087288E-001 0.68567292E-001 0.65857231E-001
0.55934012E-001 0.51679561E-001 0.57088329E-001 0.56579458E-001 0.52867819E-001 0.74880028E-001 0.13620878E+000 0.90934633E-001 0.17643456E+000 0.15882139E+000
0.25312364E-001 0.25312364E-001 0.22044886E-001 0.22044886E-001 0.18719401E-001 0.18719401E-001 0.18166103E-001 0.18166103E-001
0.20000000E+002 -.19695185E+005 0.39430369E+005 0.39542387E+005 0.39478846E+005 0.33008187E+005 0.32747000E+005 0.15374756E+000 0.94926283E+004 0.32747000E+005
0.10000000E+001
3
0.23185834E-001 -.13526830E+000 -.87420889E-001 -.26203461E+000 0.25099732E+000 0.99178315E+000 0.10354277E+001 0.10984636E+001 0.11004650E+001 0.11137021E+001
-.99994209E+000 -.87631516E+000 -.94502218E+000 -.94981287E+000 -.97488114E+000 -.34457568E-001 -.34419814E-001 -.11209400E+000 0.12168949E+001 0.24147542E-001
0.76539254E+000 0.23460746E+000 0.49139590E+000 0.50860410E+000 0.49138646E+000 0.50861354E+000 0.62603414E+000 0.37396586E+000
0.16694898E+000 0.96630738E-001 0.21060659E+000 0.10847187E+000 0.11703819E+000 0.55669737E-001 0.55451462E-001 0.56491672E-001 0.58799535E-001 0.61003545E-001
