1
0.15184755E+001 0.13927645E+001 0.12555472E+001 0.14534681E+001 0.13431060E+001 0.94003684E+000 0.70026083E+000 0.65740728E+000 0.97132243E+000 0.91250884E+000
0.12238979E+001 0.14863237E+001 -.45451827E+000 -.10813974E+001 -.79264083E+000 -.10896484E+001 -.90128689E+000 -.13327694E+001 -.10979652E+001 -.11729662E+001
0.14797290E+001 0.56791493E+000 -.27522128E+001 -.39487294E+001 0.12327104E+001 0.36228293E+001 0.24274302E+002 0.25687466E+002 0.11275363E+000 0.37196786E+000
0.51527851E+000 0.44604884E+000 0.55395116E+000 0.20065882E-009
0.15237159E+000 0.15804439E+000 0.12077803E+000 0.15873334E+000 0.15245654E+000 0.22043079E+000 0.20396844E+000 0.19989817E+000 0.30518276E+000 0.25386484E+000
0.48880854E+000 0.55530050E+000 0.36680663E+000 0.44689821E+000 0.35245228E+000 0.52839998E+000 0.41992246E+000 0.36558916E+000 0.23691333E+000 0.32611259E+000
0.82470154E+000 0.95384737E+000 0.25975870E+001 0.10301003E+002 0.35976003E+001 0.10473330E+002 0.26277913E+001 0.10580365E+002 0.18398571E+000 0.17574124E+000
0.17195243E+000 0.14473309E+000 0.14473309E+000 0.00000000E+000
0.28000000E+002 -.60410788E+004 0.12138158E+005 0.12275575E+005 0.12186645E+005 0.98342779E+003 0.99500000E+003 0.59695338E+000 0.92789480E+003 0.99500000E+003
0.93630387E+000
2
0.17791435E+001 0.14089539E+001 0.11871020E+001 0.15849373E+001 0.13013537E+001 -.14346958E+001 -.87728123E+000 -.13712120E+001 -.78905747E+000 -.12223225E+001
0.11069005E+001 0.95185994E+000 0.91469854E+000 0.82006226E+000 0.78874517E+000 0.12432832E+001 0.86177405E+000 -.13419795E+001 -.20144710E+001 -.16245924E+001
-.12057083E+001 0.14691738E+001 0.80205491E-001 -.11297128E+001 -.19653731E+002 0.69641165E+000 0.33378640E+000 0.16287703E+001 0.19154580E-008 0.39333831E+000
0.60666168E+000 0.36366350E+000 0.39595263E+000 0.24038387E+000
0.28847270E+000 0.16586586E+000 0.12295092E+000 0.14967647E+000 0.12898015E+000 0.10288177E+001 0.92436061E+000 0.47075866E+000 0.28373586E+000 0.33489331E+000
0.19802477E+000 0.13426802E+000 0.16922455E+000 0.20416652E+000 0.18835561E+000 0.79205670E+000 0.49831036E+000 0.40641148E+000 0.91700405E+000 0.47196857E+000
0.15301282E+001 0.54055302E+000 0.11331965E+001 0.11340397E+001 0.23054969E+001 0.24223656E+001 0.78093200E+000 0.15488777E+001 0.22246874E-008 0.40375712E+000
0.40375712E+000 0.20500192E+000 0.85262805E-001 0.16778579E+000
0.28000000E+002 -.59729934E+004 0.12001987E+005 0.12139404E+005 0.12050474E+005 0.10515360E+004 0.99500000E+003 0.10401643E+000 0.93414803E+003 0.99500000E+003
0.91588731E+000
4
0.19338776E+001 0.13824532E+001 0.15892499E+001 0.13516029E+001 0.16026157E+001 0.12660413E+001 0.13904087E+001 0.16086773E+001 0.14588515E+001 0.14456644E+001
-.31789408E+001 -.94725757E+000 -.96844493E+000 -.13454229E+001 -.97325098E+000 0.20514580E+001 0.90777502E+000 -.55574018E+000 -.50041865E+000 -.49037508E+000
0.16106975E+000 -.11969351E+001 -.18984534E+001 -.79283392E-001 -.23769734E+000 -.17035536E+001 0.19464712E+001 0.16265424E+001 0.91822630E-001 0.13073502E+000
0.77744235E+000 0.15548698E+000 0.69631575E+000 0.14819726E+000
0.66694184E+000 0.14582212E+000 0.14987219E+000 0.13801973E+000 0.14573213E+000 0.32018509E+000 0.25509994E+000 0.48423486E+000 0.45620716E+000 0.40307557E+000
0.16065281E+001 0.73298865E+000 0.29983142E+000 0.42401228E+000 0.28316124E+000 0.15750242E+001 0.21446939E+000 0.25422015E+000 0.22737381E+000 0.27150139E+000
0.55037494E+000 0.10721214E+001 0.14143488E+001 0.82003183E+000 0.19497004E+001 0.73302631E+000 0.25837898E+001 0.16724223E+001 0.15572561E+000 0.13075104E+000
0.19619627E+000 0.15728673E+000 0.14032985E+000 0.15616083E+000
0.28000000E+002 -.58625312E+004 0.11781062E+005 0.11918480E+005 0.11829550E+005 0.92522705E+003 0.99500000E+003 0.94376451E+000 0.86633767E+003 0.99500000E+003
0.99866647E+000
5
0.16247739E+001 0.14254271E+001 0.16555927E+001 0.15107420E+001 0.17669745E+001 0.11126327E+001 0.12156980E+001 0.11173817E+001 0.11850545E+001 0.14421775E+001
0.44871066E+000 0.49214173E+000 -.82362949E+000 -.10918127E+001 -.11475521E+001 -.13652212E+002 -.16391410E+002 -.16238883E+001 -.91477685E+000 0.25604755E-001
0.50959353E+001 0.46869642E+001 -.43838579E+004 -.17152483E+002 0.43846985E+004 0.19360464E+002 0.43861339E+004 0.20747664E+002 0.18669832E+000 0.73275542E+000
0.80546264E-001 0.20648274E+000 0.77231286E+000 0.21204398E-001
0.12169861E+000 0.12517238E+000 0.12510921E+000 0.18361973E+000 0.18630087E+000 0.16670776E+000 0.14893810E+000 0.26842278E+000 0.54350719E+000 0.47123180E+000
0.38018869E+000 0.31062314E+000 0.47847069E+000 0.27338085E+000 0.45758466E+000 0.00000000E+000 0.00000000E+000 0.20867877E+001 0.75598853E+000 0.25865684E+001
0.26172015E+001 0.21947932E+001 0.97162517E+001 0.96123236E+001 0.94810938E+001 0.10249321E+002 0.00000000E+000 0.00000000E+000 0.16756977E+000 0.19273448E+000
