1
-.54460334E+000 -.28067628E-001 -.89990859E-002 0.77797912E-001 0.29474956E+000 -.48231272E+001 -.11599941E+001 -.13595751E+001 -.15189355E+001 -.46371572E+001
0.17884917E+002 -.55392506E+001 0.85999048E+000 -.14247595E-002 -.90473685E+000 -.48320725E+001 0.15761084E+001 0.42054315E+001 -.12130218E+000 -.19489623E+001
-.18787594E+001 -.77806577E+000 -.11131392E+001 -.10420480E+001 0.30594888E+001 0.11140805E+001 0.12461044E+001 0.17667183E+001 0.77145369E+000 0.11838707E+000
0.11015924E+000 0.27155003E+000 0.49070912E+000 0.23774085E+000
0.11154307E+001 0.33479350E+000 0.10340764E+000 0.75382665E-001 0.20505709E+000 0.99546168E+000 0.71611302E-001 0.12150108E+000 0.68229975E-001 0.30954473E+000
0.64163715E+000 0.68971527E+000 0.41561821E-001 0.37616167E-001 0.48891918E-001 0.68813621E+000 0.49588164E-001 0.24171494E+000 0.29843132E-001 0.62673364E-001
0.71220848E-001 0.33241055E-001 0.63587113E-001 0.48536082E-001 0.27807134E+000 0.30141183E+000 0.10648144E+000 0.86697812E-001 0.29598293E-001 0.18475153E-001
0.25542655E-001 0.14182868E-001 0.13452868E-001 0.13749355E-001
0.28000000E+002 -.25364659E+005 0.50785318E+005 0.50967799E+005 0.50878825E+005 0.72152681E+003 0.99400000E+003 0.10000000E+001 0.53535852E+003 0.99400000E+003
0.10000000E+001
2
0.13874161E+001 0.82849022E-001 0.17847236E+000 -.30063727E-001 0.41253689E+000 -.55340386E+001 -.12939182E+001 -.14339379E+001 -.15800022E+001 -.55442176E+001
0.48465546E+001 -.52529460E+001 0.91169257E+000 -.26891937E-001 -.95623924E+000 -.60081734E+001 0.15478102E+001 0.38073810E+001 -.19918704E+000 -.20883383E+001
-.20628460E+001 -.82035915E+000 -.12084191E+001 -.10791183E+001 0.36297553E+001 0.13467351E+001 0.12696406E+001 0.17711373E+001 0.82997567E+000 0.96320099E-001
0.73704232E-001 0.26179907E+000 0.49194883E+000 0.24625209E+000
0.45871388E+000 0.21143932E+000 0.18114744E+000 0.11930721E+000 0.12984397E+000 0.10244678E+001 0.79537834E-001 0.12634364E+000 0.81471865E-001 0.62297475E+000
0.85837443E+000 0.55828396E+000 0.44604110E-001 0.38548507E-001 0.53598768E-001 0.66339019E+000 0.51632072E-001 0.16496134E+000 0.28652098E-001 0.57798422E-001
0.75870460E-001 0.37952192E-001 0.65748019E-001 0.49338554E-001 0.37309774E+000 0.41864320E+000 0.10920503E+000 0.88210926E-001 0.30443266E-001 0.20472229E-001
0.24659959E-001 0.14220647E-001 0.15026820E-001 0.14227883E-001
0.28000000E+002 -.25037731E+005 0.50131461E+005 0.50313943E+005 0.50224968E+005 0.92852092E+003 0.99500000E+003 0.93444820E+000 0.59546862E+003 0.99500000E+003
0.10000000E+001
3
-.16822681E+001 0.16382520E+000 -.46680909E+000 0.94023217E-001 0.21952983E+000 -.90746797E+001 -.12300351E+001 -.16503695E+001 -.15152655E+001 -.57615389E+001
0.33874525E+002 -.45753378E+001 0.99235556E+000 0.27910930E-001 -.89099542E+000 -.65665119E+001 0.14767255E+001 0.46984119E+001 -.19510559E+000 -.19844020E+001
-.20124990E+001 -.79832295E+000 -.11396977E+001 -.10811377E+001 0.38971689E+001 0.21711313E+001 0.11328053E+001 0.17717096E+001 0.79861073E+000 0.15071581E+000
0.50673467E-001 0.24903071E+000 0.50021624E+000 0.25075305E+000
0.77705298E+000 0.14760370E+000 0.15376775E+000 0.90043270E-001 0.12211156E+000 0.14202184E+002 0.73315036E-001 0.14439617E+000 0.70606970E-001 0.52710001E+000
0.00000000E+000 0.29811907E+000 0.53305122E-001 0.37908450E-001 0.44346114E-001 0.12054411E+001 0.43492496E-001 0.29913023E+000 0.28791292E-001 0.47374978E-001
0.66082699E-001 0.32963254E-001 0.59967594E-001 0.47824750E-001 0.43625665E+000 0.44296192E+000 0.10382685E+000 0.84472874E-001 0.27376237E-001 0.20045493E-001
0.20593021E-001 0.13477345E-001 0.13350819E-001 0.13534862E-001
0.28000000E+002 -.25106851E+005 0.50269701E+005 0.50452183E+005 0.50363209E+005 0.69523623E+003 0.99500000E+003 0.10000000E+001 0.49539081E+003 0.99500000E+003
0.10000000E+001
4
-.12529135E+001 -.18637586E+000 -.31596316E+000 0.76744244E-001 0.15777636E+000 -.58284460E+001 -.11353871E+001 -.15335370E+001 -.16642875E+001 -.50882256E+001
0.55303415E+001 -.52586767E+001 0.97505056E+000 0.10158607E+000 -.87407538E+000 -.57271448E+001 0.15223800E+001 0.42422311E+001 -.16720209E+000 -.19748217E+001
-.19241442E+001 -.73845163E+000 -.10876424E+001 -.11061255E+001 0.32027934E+001 0.11804078E+001 0.11344171E+001 0.18346383E+001 0.79966038E+000 0.10388852E+000
0.96451097E-001 0.25434847E+000 0.50292618E+000 0.24272535E+000
0.31495004E+000 0.14791209E+000 0.18970996E+000 0.26278072E+000 0.28572294E+000 0.10497830E+001 0.68205748E-001 0.13373085E+000 0.89114042E-001 0.48299625E+000
0.12370739E+001 0.47775222E+000 0.50647701E-001 0.39132874E-001 0.43921803E-001 0.49351444E+000 0.49937984E-001 0.23934628E+000 0.29605212E-001 0.56216481E-001
0.72860416E-001 0.34747253E-001 0.60705022E-001 0.49650600E-001 0.30845701E+000 0.33640506E+000 0.10390584E+000 0.85623261E-001 0.29680254E-001 0.17713507E-001
0.25608210E-001 0.13421646E-001 0.13769188E-001 0.13232016E-001
0.28000000E+002 -.25221034E+005 0.50498067E+005 0.50680549E+005 0.50591575E+005 0.76087653E+003 0.99500000E+003 0.99999999E+000 0.59349122E+003 0.99500000E+003
0.10000000E+001
5
0.13978272E+001 0.64221464E-001 0.42708370E-001 0.13093902E+000 -.31371165E+000 -.72555156E+001 -.11725922E+001 -.16829448E+001 -.15459948E+001 -.58604103E+001
0.54675898E+001 -.45492413E+001 0.10452022E+001 -.33675414E-003 -.90693524E+000 -.58618782E+001 0.15431060E+001 0.40409009E+001 -.22065119E+000 -.19956886E+001
-.19504762E+001 -.77138257E+000 -.11368608E+001 -.10964591E+001 0.33267469E+001 0.10761808E+001 0.10973156E+001 0.17632064E+001 0.81859043E+000 0.89785146E-001
0.91624420E-001 0.24589348E+000 0.49829431E+000 0.25581221E+000
0.35940460E+000 0.21513989E+000 0.15917430E+000 0.78389950E-001 0.11729621E+000 0.30810688E+001 0.71540623E-001 0.13749459E+000 0.72114369E-001 0.71354048E+000
0.10777507E+001 0.30461445E+000 0.44222264E-001 0.38623603E-001 0.45376732E-001 0.54341428E+000 0.49478324E-001 0.21410396E+000 0.28507742E-001 0.49641493E-001
0.70278267E-001 0.35540657E-001 0.60181341E-001 0.49154873E-001 0.30727877E+000 0.34607865E+000 0.10238362E+000 0.85124131E-001 0.29271618E-001 0.17397033E-001
0.24619510E-001 0.13411744E-001 0.14276134E-001 0.13473666E-001
0.28000000E+002 -.25164218E+005 0.50384436E+005 0.50566918E+005 0.50477943E+005 0.89698893E+003 0.99500000E+003 0.98804633E+000 0.59013327E+003 0.99500000E+003
0.10000000E+001
6
0.21022316E+001 -.55687223E-001 -.18149284E+000 -.10242367E+000 0.47997911E-001 -.65732929E+001 -.12004213E+001 -.14066724E+001 -.14558634E+001 -.49289429E+001
